representative	cluster_size
GCF_042799675.1_ASM4279967v1_genomic.fna.gz	2
GCF_042799755.1_ASM4279975v1_genomic.fna.gz	1
GCF_042799935.1_ASM4279993v1_genomic.fna.gz	4
GCF_042800135.1_ASM4280013v1_genomic.fna.gz	1
GCF_042800175.1_ASM4280017v1_genomic.fna.gz	1
GCF_042800275.1_ASM4280027v1_genomic.fna.gz	4
GCF_042800355.1_ASM4280035v1_genomic.fna.gz	1
GCF_042800395.1_ASM4280039v1_genomic.fna.gz	2
GCF_042800425.1_ASM4280042v1_genomic.fna.gz	2
GCF_042800555.1_ASM4280055v1_genomic.fna.gz	1
GCF_042800755.1_ASM4280075v1_genomic.fna.gz	1
GCF_042800835.1_ASM4280083v1_genomic.fna.gz	1
GCF_042800875.1_ASM4280087v1_genomic.fna.gz	2
GCF_042801235.1_ASM4280123v1_genomic.fna.gz	1
GCF_042801535.1_ASM4280153v1_genomic.fna.gz	5
GCF_042801705.1_ASM4280170v1_genomic.fna.gz	1
GCF_042801815.1_ASM4280181v1_genomic.fna.gz	1
GCF_042801855.1_ASM4280185v1_genomic.fna.gz	2
GCF_042801875.1_ASM4280187v1_genomic.fna.gz	1
GCF_042801935.1_ASM4280193v1_genomic.fna.gz	1
GCF_042802035.1_ASM4280203v1_genomic.fna.gz	2
GCF_042802115.1_ASM4280211v1_genomic.fna.gz	1
GCF_042802155.1_ASM4280215v1_genomic.fna.gz	1
GCF_042802255.1_ASM4280225v1_genomic.fna.gz	1
GCF_042802335.1_ASM4280233v1_genomic.fna.gz	1
GCF_042802355.1_ASM4280235v1_genomic.fna.gz	4
GCF_042802375.1_ASM4280237v1_genomic.fna.gz	1
GCF_042802595.1_ASM4280259v1_genomic.fna.gz	1
GCF_042802655.1_ASM4280265v1_genomic.fna.gz	1
GCF_042802755.1_ASM4280275v1_genomic.fna.gz	1
GCF_042802915.1_ASM4280291v1_genomic.fna.gz	1
GCF_042802995.1_ASM4280299v1_genomic.fna.gz	1
GCF_042803315.1_ASM4280331v1_genomic.fna.gz	1
GCF_042803675.1_ASM4280367v1_genomic.fna.gz	1
GCF_042803915.1_ASM4280391v1_genomic.fna.gz	1
GCF_042803975.1_ASM4280397v1_genomic.fna.gz	8
GCF_042804075.1_ASM4280407v1_genomic.fna.gz	7
GCF_042867985.1_ASM4286798v1_genomic.fna.gz	1
GCF_042868025.1_ASM4286802v1_genomic.fna.gz	1
GCF_042868225.1_ASM4286822v1_genomic.fna.gz	1
GCF_042868285.1_ASM4286828v1_genomic.fna.gz	1
GCF_042868655.1_ASM4286865v1_genomic.fna.gz	1
GCF_042868895.1_ASM4286889v1_genomic.fna.gz	2
GCF_042868975.1_ASM4286897v1_genomic.fna.gz	3
GCF_042869155.1_ASM4286915v1_genomic.fna.gz	2
GCF_042869175.1_ASM4286917v1_genomic.fna.gz	1
GCF_042869235.1_ASM4286923v1_genomic.fna.gz	1
GCF_042869295.1_ASM4286929v1_genomic.fna.gz	3
GCF_042869335.1_ASM4286933v1_genomic.fna.gz	3
GCF_042869355.1_ASM4286935v1_genomic.fna.gz	1
GCF_042869375.1_ASM4286937v1_genomic.fna.gz	2
GCF_042869435.1_ASM4286943v1_genomic.fna.gz	2
GCF_042869455.1_ASM4286945v1_genomic.fna.gz	2
GCF_042869475.1_ASM4286947v1_genomic.fna.gz	4
GCF_042869575.1_ASM4286957v1_genomic.fna.gz	2
GCF_042869595.1_ASM4286959v1_genomic.fna.gz	1
GCF_042869715.1_ASM4286971v1_genomic.fna.gz	1
GCF_042869775.1_ASM4286977v1_genomic.fna.gz	3
GCF_042869795.1_ASM4286979v1_genomic.fna.gz	5
GCF_042869965.1_ASM4286996v1_genomic.fna.gz	1
GCF_042870005.1_ASM4287000v1_genomic.fna.gz	2
GCF_042870335.1_ASM4287033v1_genomic.fna.gz	28
GCF_042870355.1_ASM4287035v1_genomic.fna.gz	4
GCF_042870435.1_ASM4287043v1_genomic.fna.gz	1
GCF_042870555.1_ASM4287055v1_genomic.fna.gz	1
GCF_042870695.1_ASM4287069v1_genomic.fna.gz	3
GCF_042870715.1_ASM4287071v1_genomic.fna.gz	1
GCF_042870895.1_ASM4287089v1_genomic.fna.gz	2
GCF_042870915.1_ASM4287091v1_genomic.fna.gz	4
GCF_042870925.1_ASM4287092v1_genomic.fna.gz	2
GCF_042871035.1_ASM4287103v1_genomic.fna.gz	2
GCF_042871115.1_ASM4287111v1_genomic.fna.gz	1
GCF_042871265.1_ASM4287126v1_genomic.fna.gz	2
GCF_042871325.1_ASM4287132v1_genomic.fna.gz	3
GCF_042871365.1_ASM4287136v1_genomic.fna.gz	2
GCF_042871385.1_ASM4287138v1_genomic.fna.gz	1
GCF_042871465.1_ASM4287146v1_genomic.fna.gz	1
GCF_042871485.1_ASM4287148v1_genomic.fna.gz	4
GCF_042871525.1_ASM4287152v1_genomic.fna.gz	3
GCF_042871585.1_ASM4287158v1_genomic.fna.gz	1
GCF_042871685.1_ASM4287168v1_genomic.fna.gz	1
GCF_042871725.1_ASM4287172v1_genomic.fna.gz	1
GCF_042872065.1_ASM4287206v1_genomic.fna.gz	1
GCF_042872085.1_ASM4287208v1_genomic.fna.gz	2
GCF_042872125.1_ASM4287212v1_genomic.fna.gz	1
GCF_042872145.1_ASM4287214v1_genomic.fna.gz	1
GCF_042872285.1_ASM4287228v1_genomic.fna.gz	6
GCF_042872405.1_ASM4287240v1_genomic.fna.gz	2
GCF_042872705.1_ASM4287270v1_genomic.fna.gz	1
GCF_042872725.1_ASM4287272v1_genomic.fna.gz	4
GCF_042872795.1_ASM4287279v1_genomic.fna.gz	4
GCF_042872945.1_ASM4287294v1_genomic.fna.gz	1
GCF_042873115.1_ASM4287311v1_genomic.fna.gz	1
GCF_042873675.1_ASM4287367v1_genomic.fna.gz	6
GCF_042873775.1_ASM4287377v1_genomic.fna.gz	2
GCF_042873895.1_ASM4287389v1_genomic.fna.gz	2
GCF_042873935.1_ASM4287393v1_genomic.fna.gz	2
GCF_042873995.1_ASM4287399v1_genomic.fna.gz	1
GCF_042874015.1_ASM4287401v1_genomic.fna.gz	1
GCF_042874195.1_ASM4287419v1_genomic.fna.gz	1
GCF_042874215.1_ASM4287421v1_genomic.fna.gz	1
GCF_042874255.1_ASM4287425v1_genomic.fna.gz	1
GCF_042874275.1_ASM4287427v1_genomic.fna.gz	4
GCF_042874315.1_ASM4287431v1_genomic.fna.gz	1
GCF_042874395.1_ASM4287439v1_genomic.fna.gz	1
GCF_042874595.1_ASM4287459v1_genomic.fna.gz	16
GCF_042874635.1_ASM4287463v1_genomic.fna.gz	11
GCF_042874855.1_ASM4287485v1_genomic.fna.gz	2
GCF_042879855.1_ASM4287985v1_genomic.fna.gz	1
GCF_042879895.1_ASM4287989v1_genomic.fna.gz	10
GCF_042880255.1_ASM4288025v1_genomic.fna.gz	18
GCF_042880275.1_ASM4288027v1_genomic.fna.gz	1
GCF_042880295.1_ASM4288029v1_genomic.fna.gz	1
GCF_042880335.1_ASM4288033v1_genomic.fna.gz	11
GCF_042880485.1_ASM4288048v1_genomic.fna.gz	2
GCF_042880655.1_ASM4288065v1_genomic.fna.gz	1
GCF_042880835.1_ASM4288083v1_genomic.fna.gz	1
GCF_042881255.1_ASM4288125v1_genomic.fna.gz	2
GCF_042881355.1_ASM4288135v1_genomic.fna.gz	3
GCF_042881375.1_ASM4288137v1_genomic.fna.gz	1
GCF_042881395.1_ASM4288139v1_genomic.fna.gz	1
GCF_042881665.1_ASM4288166v1_genomic.fna.gz	1
GCF_042881745.1_ASM4288174v1_genomic.fna.gz	2
GCF_042881825.1_ASM4288182v1_genomic.fna.gz	3
GCF_042881865.1_ASM4288186v1_genomic.fna.gz	1
GCF_042882085.1_ASM4288208v1_genomic.fna.gz	3
GCF_042882275.1_ASM4288227v1_genomic.fna.gz	1
GCF_042882365.1_ASM4288236v1_genomic.fna.gz	1
GCF_042882445.1_ASM4288244v1_genomic.fna.gz	1
GCF_042882465.1_ASM4288246v1_genomic.fna.gz	7
GCF_042883485.1_ASM4288348v1_genomic.fna.gz	1
GCF_042883505.1_ASM4288350v1_genomic.fna.gz	3
GCF_042883685.1_ASM4288368v1_genomic.fna.gz	1
GCF_042883805.1_ASM4288380v1_genomic.fna.gz	1
GCF_042883905.1_ASM4288390v1_genomic.fna.gz	1
GCF_042884005.1_ASM4288400v1_genomic.fna.gz	1
GCF_042884025.1_ASM4288402v1_genomic.fna.gz	1
GCF_042884105.1_ASM4288410v1_genomic.fna.gz	2
GCF_042884575.1_ASM4288457v1_genomic.fna.gz	1
GCF_042884635.1_ASM4288463v1_genomic.fna.gz	3
GCF_042884695.1_ASM4288469v1_genomic.fna.gz	5
GCF_042884755.1_ASM4288475v1_genomic.fna.gz	1
GCF_042885015.1_ASM4288501v1_genomic.fna.gz	1
GCF_042885315.1_ASM4288531v1_genomic.fna.gz	1
GCF_042885515.1_ASM4288551v1_genomic.fna.gz	1
GCF_042885835.1_ASM4288583v1_genomic.fna.gz	1
GCF_042885845.1_ASM4288584v1_genomic.fna.gz	1
GCF_042886195.1_ASM4288619v1_genomic.fna.gz	2
GCF_042886315.1_ASM4288631v1_genomic.fna.gz	1
GCF_042886395.1_ASM4288639v1_genomic.fna.gz	2
GCF_042886435.1_ASM4288643v1_genomic.fna.gz	1
GCF_042887295.1_ASM4288729v1_genomic.fna.gz	1
GCF_042887545.1_ASM4288754v1_genomic.fna.gz	1
GCF_042887605.1_ASM4288760v1_genomic.fna.gz	1
GCF_042887805.1_ASM4288780v1_genomic.fna.gz	2
GCF_042887885.1_ASM4288788v1_genomic.fna.gz	1
GCF_042887925.1_ASM4288792v1_genomic.fna.gz	2
GCF_042888105.1_ASM4288810v1_genomic.fna.gz	6
GCF_042888135.1_ASM4288813v1_genomic.fna.gz	1
GCF_042888165.1_ASM4288816v1_genomic.fna.gz	1
GCF_042888225.1_ASM4288822v1_genomic.fna.gz	1
GCF_042888285.1_ASM4288828v1_genomic.fna.gz	2
GCF_042888305.1_ASM4288830v1_genomic.fna.gz	2
GCF_042888325.1_ASM4288832v1_genomic.fna.gz	1
GCF_042888425.1_ASM4288842v1_genomic.fna.gz	1
GCF_042888465.1_ASM4288846v1_genomic.fna.gz	1
GCF_042888505.1_ASM4288850v1_genomic.fna.gz	1
GCF_042888685.1_ASM4288868v1_genomic.fna.gz	1
GCF_042888805.1_ASM4288880v1_genomic.fna.gz	1
GCF_042888885.1_ASM4288888v1_genomic.fna.gz	2
GCF_042889145.1_ASM4288914v1_genomic.fna.gz	2
GCF_042889165.1_ASM4288916v1_genomic.fna.gz	1
GCF_042889205.1_ASM4288920v1_genomic.fna.gz	1
GCF_042889245.1_ASM4288924v1_genomic.fna.gz	1
GCF_042889445.1_ASM4288944v1_genomic.fna.gz	2
GCF_042889485.1_ASM4288948v1_genomic.fna.gz	1
GCF_042889585.1_ASM4288958v1_genomic.fna.gz	2
GCF_042889625.1_ASM4288962v1_genomic.fna.gz	1
GCF_042889645.1_ASM4288964v1_genomic.fna.gz	1
GCF_042889705.1_ASM4288970v1_genomic.fna.gz	6
GCF_042889825.1_ASM4288982v1_genomic.fna.gz	4
GCF_042889875.1_ASM4288987v1_genomic.fna.gz	1
GCF_042890095.1_ASM4289009v1_genomic.fna.gz	1
GCF_042890115.1_ASM4289011v1_genomic.fna.gz	1
GCF_042890395.1_ASM4289039v1_genomic.fna.gz	1
GCF_042890425.1_ASM4289042v1_genomic.fna.gz	2
GCF_042890445.1_ASM4289044v1_genomic.fna.gz	2
GCF_042890865.1_ASM4289086v1_genomic.fna.gz	1
GCF_042890955.1_ASM4289095v1_genomic.fna.gz	1
GCF_042891055.1_ASM4289105v1_genomic.fna.gz	1
GCF_042891165.1_ASM4289116v1_genomic.fna.gz	1
GCF_042891215.1_ASM4289121v1_genomic.fna.gz	1
GCF_042891375.1_ASM4289137v1_genomic.fna.gz	4
GCF_042891645.1_ASM4289164v1_genomic.fna.gz	1
GCF_042891745.1_ASM4289174v1_genomic.fna.gz	1
GCF_042891805.1_ASM4289180v1_genomic.fna.gz	1
GCF_042891825.1_ASM4289182v1_genomic.fna.gz	2
GCF_042891915.1_ASM4289191v1_genomic.fna.gz	2
GCF_042891955.1_ASM4289195v1_genomic.fna.gz	1
GCF_042892135.1_ASM4289213v1_genomic.fna.gz	1
GCF_042892175.1_ASM4289217v1_genomic.fna.gz	2
GCF_042892185.1_ASM4289218v1_genomic.fna.gz	1
GCF_042892235.1_ASM4289223v1_genomic.fna.gz	1
GCF_042892325.1_ASM4289232v1_genomic.fna.gz	3
GCF_042892355.1_ASM4289235v1_genomic.fna.gz	1
GCF_042892465.1_ASM4289246v1_genomic.fna.gz	1
GCF_042892575.1_ASM4289257v1_genomic.fna.gz	1
GCF_042892755.1_ASM4289275v1_genomic.fna.gz	1
GCF_042892775.1_ASM4289277v1_genomic.fna.gz	2
GCF_042892905.1_ASM4289290v1_genomic.fna.gz	2
GCF_042892945.1_ASM4289294v1_genomic.fna.gz	2
GCF_042893105.1_ASM4289310v1_genomic.fna.gz	1
GCF_042893165.1_ASM4289316v1_genomic.fna.gz	6
GCF_042893535.1_ASM4289353v1_genomic.fna.gz	1
GCF_042893675.1_ASM4289367v1_genomic.fna.gz	2
GCF_042893695.1_ASM4289369v1_genomic.fna.gz	2
GCF_042893755.1_ASM4289375v1_genomic.fna.gz	1
GCF_042893955.1_ASM4289395v1_genomic.fna.gz	1
GCF_042894075.1_ASM4289407v1_genomic.fna.gz	1
GCF_042894245.1_ASM4289424v1_genomic.fna.gz	6
GCF_042894345.1_ASM4289434v1_genomic.fna.gz	1
GCF_042894505.1_ASM4289450v1_genomic.fna.gz	1
GCF_042894545.1_ASM4289454v1_genomic.fna.gz	1
GCF_042894765.1_ASM4289476v1_genomic.fna.gz	2
GCF_042894815.1_ASM4289481v1_genomic.fna.gz	1
GCF_042895235.1_ASM4289523v1_genomic.fna.gz	2
GCF_042895325.1_ASM4289532v1_genomic.fna.gz	6
GCF_042895385.1_ASM4289538v1_genomic.fna.gz	1
GCF_042895485.1_ASM4289548v1_genomic.fna.gz	2
GCF_042895815.1_ASM4289581v1_genomic.fna.gz	4
GCF_042895955.1_ASM4289595v1_genomic.fna.gz	1
GCF_042895985.1_ASM4289598v1_genomic.fna.gz	1
GCF_042896005.1_ASM4289600v1_genomic.fna.gz	4
GCF_042896045.1_ASM4289604v1_genomic.fna.gz	2
GCF_042896175.1_ASM4289617v1_genomic.fna.gz	1
GCF_042896235.1_ASM4289623v1_genomic.fna.gz	1
GCF_042896295.1_ASM4289629v1_genomic.fna.gz	4
GCF_042896435.1_ASM4289643v1_genomic.fna.gz	2
GCF_042896485.1_ASM4289648v1_genomic.fna.gz	1
GCF_042896825.1_ASM4289682v1_genomic.fna.gz	1
GCF_042896945.1_ASM4289694v1_genomic.fna.gz	2
GCF_042897035.1_ASM4289703v1_genomic.fna.gz	1
GCF_042897065.1_ASM4289706v1_genomic.fna.gz	1
GCF_042897175.1_ASM4289717v1_genomic.fna.gz	1
GCF_042897195.1_ASM4289719v1_genomic.fna.gz	1
GCF_042897255.1_ASM4289725v1_genomic.fna.gz	1
GCF_042897315.1_ASM4289731v1_genomic.fna.gz	1
GCF_042897515.1_ASM4289751v1_genomic.fna.gz	1
GCF_042897865.1_ASM4289786v1_genomic.fna.gz	1
GCF_042898305.1_ASM4289830v1_genomic.fna.gz	1
GCF_042898605.1_ASM4289860v1_genomic.fna.gz	1
GCF_042898655.1_ASM4289865v1_genomic.fna.gz	1
GCF_042899225.1_ASM4289922v1_genomic.fna.gz	3
GCF_042899285.1_ASM4289928v1_genomic.fna.gz	1
GCF_042899625.1_ASM4289962v1_genomic.fna.gz	2
GCF_042899735.1_ASM4289973v1_genomic.fna.gz	1
GCF_042899765.1_ASM4289976v1_genomic.fna.gz	2
GCF_042899795.1_ASM4289979v1_genomic.fna.gz	2
GCF_042899865.1_ASM4289986v1_genomic.fna.gz	2
GCF_042900315.1_ASM4290031v1_genomic.fna.gz	2
GCF_042900345.1_ASM4290034v1_genomic.fna.gz	1
GCF_042900535.1_ASM4290053v1_genomic.fna.gz	4
GCF_042900645.1_ASM4290064v1_genomic.fna.gz	1
GCF_042900925.1_ASM4290092v1_genomic.fna.gz	1
GCF_042901085.1_ASM4290108v1_genomic.fna.gz	1
GCF_042901205.1_ASM4290120v1_genomic.fna.gz	1
GCF_042901265.1_ASM4290126v1_genomic.fna.gz	2
GCF_042901505.1_ASM4290150v1_genomic.fna.gz	1
GCF_042901655.1_ASM4290165v1_genomic.fna.gz	2
GCF_042901845.1_ASM4290184v1_genomic.fna.gz	1
GCF_042902285.1_ASM4290228v1_genomic.fna.gz	2
GCF_042955065.1_ASM4295506v1_genomic.fna.gz	1
GCF_042955185.1_ASM4295518v1_genomic.fna.gz	1
GCF_042955215.1_ASM4295521v1_genomic.fna.gz	1
GCF_042955405.1_ASM4295540v1_genomic.fna.gz	4
GCF_042955515.1_ASM4295551v1_genomic.fna.gz	2
GCF_042955875.1_ASM4295587v1_genomic.fna.gz	1
GCF_042955945.1_ASM4295594v1_genomic.fna.gz	1
GCF_042955955.1_ASM4295595v1_genomic.fna.gz	2
GCF_042956125.1_ASM4295612v1_genomic.fna.gz	1
GCF_042956225.1_ASM4295622v1_genomic.fna.gz	1
GCF_042956235.1_ASM4295623v1_genomic.fna.gz	4
GCF_042956465.1_ASM4295646v1_genomic.fna.gz	1
GCF_042956545.1_ASM4295654v1_genomic.fna.gz	4
GCF_042956555.1_ASM4295655v1_genomic.fna.gz	2
GCF_042956565.1_ASM4295656v1_genomic.fna.gz	2
GCF_042956635.1_ASM4295663v1_genomic.fna.gz	2
GCF_042956655.1_ASM4295665v1_genomic.fna.gz	1
GCF_042956785.1_ASM4295678v1_genomic.fna.gz	1
GCF_042956885.1_ASM4295688v1_genomic.fna.gz	1
GCF_042956945.1_ASM4295694v1_genomic.fna.gz	6
GCF_042957015.1_ASM4295701v1_genomic.fna.gz	1
GCF_042957025.1_ASM4295702v1_genomic.fna.gz	2
GCF_042957035.1_ASM4295703v1_genomic.fna.gz	1
GCF_042957125.1_ASM4295712v1_genomic.fna.gz	1
GCF_042957265.1_ASM4295726v1_genomic.fna.gz	1
GCF_042957285.1_ASM4295728v1_genomic.fna.gz	1
GCF_042957325.1_ASM4295732v1_genomic.fna.gz	2
GCF_042957385.1_ASM4295738v1_genomic.fna.gz	2
GCF_042957425.1_ASM4295742v1_genomic.fna.gz	6
GCF_042957465.1_ASM4295746v1_genomic.fna.gz	1
GCF_042957485.1_ASM4295748v1_genomic.fna.gz	1
GCF_042957565.1_ASM4295756v1_genomic.fna.gz	1
GCF_042958085.1_ASM4295808v1_genomic.fna.gz	1
GCF_042958245.1_ASM4295824v1_genomic.fna.gz	3
GCF_042958305.1_ASM4295830v1_genomic.fna.gz	1
GCF_042958565.1_ASM4295856v1_genomic.fna.gz	2
GCF_042958785.1_ASM4295878v1_genomic.fna.gz	2
GCF_042959025.1_ASM4295902v1_genomic.fna.gz	5
GCF_042959105.1_ASM4295910v1_genomic.fna.gz	2
GCF_042959145.1_ASM4295914v1_genomic.fna.gz	4
GCF_042959165.1_ASM4295916v1_genomic.fna.gz	1
GCF_042959225.1_ASM4295922v1_genomic.fna.gz	2
GCF_042959305.1_ASM4295930v1_genomic.fna.gz	1
GCF_042959325.1_ASM4295932v1_genomic.fna.gz	1
GCF_042959365.1_ASM4295936v1_genomic.fna.gz	1
GCF_042959405.1_ASM4295940v1_genomic.fna.gz	1
GCF_042959425.1_ASM4295942v1_genomic.fna.gz	6
GCF_042959445.1_ASM4295944v1_genomic.fna.gz	2
GCF_042959465.1_ASM4295946v1_genomic.fna.gz	1
GCF_043075765.1_ASM4307576v1_genomic.fna.gz	1
GCF_043076455.1_ASM4307645v1_genomic.fna.gz	6
GCF_043077235.1_ASM4307723v1_genomic.fna.gz	1
GCF_043077345.1_ASM4307734v1_genomic.fna.gz	2
GCF_043077505.1_ASM4307750v1_genomic.fna.gz	1
GCF_043077585.1_ASM4307758v1_genomic.fna.gz	2
GCF_043077765.1_ASM4307776v1_genomic.fna.gz	2
GCF_043078785.1_ASM4307878v1_genomic.fna.gz	1
GCF_043078805.1_ASM4307880v1_genomic.fna.gz	1
GCF_043078825.1_ASM4307882v1_genomic.fna.gz	2
GCF_043079325.1_ASM4307932v1_genomic.fna.gz	1
GCF_043079345.1_ASM4307934v1_genomic.fna.gz	2
GCF_043079425.1_ASM4307942v1_genomic.fna.gz	1
GCF_043079445.1_ASM4307944v1_genomic.fna.gz	1
GCF_043079785.1_ASM4307978v1_genomic.fna.gz	1
GCF_043079925.1_ASM4307992v1_genomic.fna.gz	2
GCF_043079975.1_ASM4307997v1_genomic.fna.gz	1
GCF_043080285.1_ASM4308028v1_genomic.fna.gz	1
GCF_043080525.1_ASM4308052v1_genomic.fna.gz	2
GCF_043080565.1_ASM4308056v1_genomic.fna.gz	1
GCF_043080705.1_ASM4308070v1_genomic.fna.gz	1
GCF_043080745.1_ASM4308074v1_genomic.fna.gz	1
GCF_043080785.1_ASM4308078v1_genomic.fna.gz	2
GCF_043080945.1_ASM4308094v1_genomic.fna.gz	1
GCF_043081265.1_ASM4308126v1_genomic.fna.gz	3
GCF_043081305.1_ASM4308130v1_genomic.fna.gz	3
GCF_043081505.1_ASM4308150v1_genomic.fna.gz	1
GCF_043081625.1_ASM4308162v1_genomic.fna.gz	1
GCF_043081725.1_ASM4308172v1_genomic.fna.gz	1
GCF_043082295.1_ASM4308229v1_genomic.fna.gz	2
GCF_043082825.1_ASM4308282v1_genomic.fna.gz	3
GCF_043082985.1_ASM4308298v1_genomic.fna.gz	1
GCF_043083385.1_ASM4308338v1_genomic.fna.gz	1
GCF_043083545.1_ASM4308354v1_genomic.fna.gz	2
GCF_043083885.1_ASM4308388v1_genomic.fna.gz	1
GCF_043084105.1_ASM4308410v1_genomic.fna.gz	1
GCF_043084165.1_ASM4308416v1_genomic.fna.gz	8
GCF_043087985.1_ASM4308798v1_genomic.fna.gz	1
GCF_043088185.1_ASM4308818v1_genomic.fna.gz	11
GCF_043088405.1_ASM4308840v1_genomic.fna.gz	1
GCF_043088765.1_ASM4308876v1_genomic.fna.gz	1
GCF_043088975.1_ASM4308897v1_genomic.fna.gz	1
GCF_043089205.1_ASM4308920v1_genomic.fna.gz	2
GCF_043089705.1_ASM4308970v1_genomic.fna.gz	1
GCF_043195415.1_ASM4319541v1_genomic.fna.gz	1
GCF_043195475.1_ASM4319547v1_genomic.fna.gz	2
GCF_043197025.1_ASM4319702v1_genomic.fna.gz	1
GCF_043197045.1_ASM4319704v1_genomic.fna.gz	1
GCF_043197485.1_ASM4319748v1_genomic.fna.gz	1
GCF_043197795.1_ASM4319779v1_genomic.fna.gz	2
GCF_043197835.1_ASM4319783v1_genomic.fna.gz	1
GCF_043197855.1_ASM4319785v1_genomic.fna.gz	1
GCF_043198035.1_ASM4319803v1_genomic.fna.gz	1
GCF_043198215.1_ASM4319821v1_genomic.fna.gz	1
GCF_043198555.1_ASM4319855v1_genomic.fna.gz	2
GCF_043198595.1_ASM4319859v1_genomic.fna.gz	1
GCF_043198615.1_ASM4319861v1_genomic.fna.gz	1
GCF_043198735.1_ASM4319873v1_genomic.fna.gz	16
GCF_043198895.1_ASM4319889v1_genomic.fna.gz	4
GCF_043199075.1_ASM4319907v1_genomic.fna.gz	2
GCF_043199135.1_ASM4319913v1_genomic.fna.gz	3
GCF_043199295.1_ASM4319929v1_genomic.fna.gz	2
GCF_043199315.1_ASM4319931v1_genomic.fna.gz	1
GCF_043199455.1_ASM4319945v1_genomic.fna.gz	1
GCF_043199475.1_ASM4319947v1_genomic.fna.gz	1
GCF_043199515.1_ASM4319951v1_genomic.fna.gz	1
GCF_043199535.1_ASM4319953v1_genomic.fna.gz	1
GCF_043199655.1_ASM4319965v1_genomic.fna.gz	2
GCF_043199695.1_ASM4319969v1_genomic.fna.gz	1
GCF_043199715.1_ASM4319971v1_genomic.fna.gz	2
GCF_043199775.1_ASM4319977v1_genomic.fna.gz	1
GCF_043199835.1_ASM4319983v1_genomic.fna.gz	2
GCF_043199855.1_ASM4319985v1_genomic.fna.gz	1
GCF_043199895.1_ASM4319989v1_genomic.fna.gz	1
GCF_043199955.1_ASM4319995v1_genomic.fna.gz	1
GCF_043199995.1_ASM4319999v1_genomic.fna.gz	1
GCF_043200035.1_ASM4320003v1_genomic.fna.gz	1
GCF_043200095.1_ASM4320009v1_genomic.fna.gz	1
GCF_043200135.1_ASM4320013v1_genomic.fna.gz	1
GCF_043200175.1_ASM4320017v1_genomic.fna.gz	1
GCF_043200215.1_ASM4320021v1_genomic.fna.gz	1
GCF_043200235.1_ASM4320023v1_genomic.fna.gz	1
GCF_043200275.1_ASM4320027v1_genomic.fna.gz	1
GCF_043200315.1_ASM4320031v1_genomic.fna.gz	1
GCF_043200355.1_ASM4320035v1_genomic.fna.gz	1
GCF_043200375.1_ASM4320037v1_genomic.fna.gz	1
GCF_043200385.1_ASM4320038v1_genomic.fna.gz	3
GCF_043200415.1_ASM4320041v1_genomic.fna.gz	1
GCF_043200435.1_ASM4320043v1_genomic.fna.gz	1
GCF_043200475.1_ASM4320047v1_genomic.fna.gz	2
GCF_043200515.1_ASM4320051v1_genomic.fna.gz	1
GCF_043200575.1_ASM4320057v1_genomic.fna.gz	1
GCF_043200805.1_ASM4320080v1_genomic.fna.gz	2
GCF_043200815.1_ASM4320081v1_genomic.fna.gz	1
GCF_043200835.1_ASM4320083v1_genomic.fna.gz	1
GCF_043201175.1_ASM4320117v1_genomic.fna.gz	1
GCF_043201555.1_ASM4320155v1_genomic.fna.gz	2
GCF_043201585.1_ASM4320158v1_genomic.fna.gz	1
GCF_043201715.1_ASM4320171v1_genomic.fna.gz	1
GCF_043201735.1_ASM4320173v1_genomic.fna.gz	2
GCF_043201795.1_ASM4320179v1_genomic.fna.gz	1
GCF_043201895.1_ASM4320189v1_genomic.fna.gz	1
GCF_043201995.1_ASM4320199v1_genomic.fna.gz	1
GCF_043202015.1_ASM4320201v1_genomic.fna.gz	1
GCF_043202115.1_ASM4320211v1_genomic.fna.gz	1
GCF_043202225.1_ASM4320222v1_genomic.fna.gz	1
GCF_043202255.1_ASM4320225v1_genomic.fna.gz	3
GCF_043202435.1_ASM4320243v1_genomic.fna.gz	1
GCF_043202475.1_ASM4320247v1_genomic.fna.gz	3
GCF_043202555.1_ASM4320255v1_genomic.fna.gz	1
GCF_043202575.1_ASM4320257v1_genomic.fna.gz	3
GCF_043202595.1_ASM4320259v1_genomic.fna.gz	1
GCF_043202615.1_ASM4320261v1_genomic.fna.gz	1
GCF_043202735.1_ASM4320273v1_genomic.fna.gz	3
GCF_043202815.1_ASM4320281v1_genomic.fna.gz	1
GCF_043202835.1_ASM4320283v1_genomic.fna.gz	1
GCF_043202995.1_ASM4320299v1_genomic.fna.gz	1
GCF_043203095.1_ASM4320309v1_genomic.fna.gz	29
GCF_043203755.1_ASM4320375v1_genomic.fna.gz	1
GCF_043203765.1_ASM4320376v1_genomic.fna.gz	2
GCF_043203805.1_ASM4320380v1_genomic.fna.gz	2
GCF_043204115.1_ASM4320411v1_genomic.fna.gz	1
GCF_043204415.1_ASM4320441v1_genomic.fna.gz	1
GCF_043204555.1_ASM4320455v1_genomic.fna.gz	2
GCF_043204795.1_ASM4320479v1_genomic.fna.gz	1
GCF_043204815.1_ASM4320481v1_genomic.fna.gz	2
GCF_043205035.1_ASM4320503v1_genomic.fna.gz	1
GCF_043632865.1_ASM4363286v1_genomic.fna.gz	1
GCF_043673425.1_ASM4367342v1_genomic.fna.gz	1
GCF_043950205.1_ASM4395020v1_genomic.fna.gz	1
GCF_043996095.1_ASM4399609v1_genomic.fna.gz	1
