scaffold	representative	dereplication_status
NZ_JBEZWE010000028.1	GCF_040637405.1	dereplication_representative
NZ_JBEZWE010000005.1	GCF_040637405.1	dereplication_representative
NZ_JBEZWK010000021.1	GCF_040637445.1	dereplication_representative
NZ_JBHWGH010000050.1	GCF_040637445.1	redundant
NZ_JBEZWO010000016.1	GCF_040637515.1	dereplication_representative
NZ_JBEZWM010000001.1	GCF_040637535.1	dereplication_representative
NZ_WWKG01000097.1	GCF_040637535.1	redundant
WWKA01001080.1	GCF_040637535.1	redundant
NZ_WWJT01000334.1	GCF_040637535.1	redundant
NZ_WWJT01000452.1	GCF_040637535.1	redundant
NZ_JBEZWS010000123.1	GCF_040637595.1	dereplication_representative
NZ_JBEZWU010000023.1	GCF_040637655.1	dereplication_representative
NZ_JBEZWR010000056.1	GCF_040637655.1	redundant
NZ_JBEZXA010000015.1	GCF_040637715.1	dereplication_representative
NZ_JBEZXA010000179.1	GCF_040637715.1	dereplication_representative
NZ_JBFAFO010000031.1	GCF_040637915.1	dereplication_representative
NZ_JBEZXK010000004.1	GCF_040637955.1	dereplication_representative
NZ_JBEZXQ010000185.1	GCF_040638105.1	dereplication_representative
NZ_JBEZXS010000023.1	GCF_040638185.1	dereplication_representative
NZ_JBEZXS010000034.1	GCF_040638185.1	dereplication_representative
NZ_JBEZXV010000010.1	GCF_040638185.1	redundant
NZ_JBEZXV010000036.1	GCF_040638185.1	redundant
NZ_JBEZXW010000071.1	GCF_040638205.1	dereplication_representative
NZ_JBEZYG010000044.1	GCF_040638385.1	dereplication_representative
NZ_JBEZYL010000002.1	GCF_040638465.1	dereplication_representative
NZ_JBEZYM010000001.1	GCF_040638525.1	dereplication_representative
NZ_JBEZYR010000027.1	GCF_040638525.1	readded_by_cluster_content
NZ_JBEZYR010000001.1	GCF_040638525.1	redundant
NZ_JBEZAD010000019.1	GCF_040638525.1	redundant
NZ_JBIWMM010000004.1	GCF_040638525.1	redundant
NZ_JBEZYP010000002.1	GCF_040638585.1	dereplication_representative
NZ_JBHVCU010000009.1	GCF_040638585.1	redundant
NZ_JBHVCL010000028.1	GCF_040638585.1	redundant
NZ_JBEZYN010000038.1	GCF_040638605.1	dereplication_representative
NZ_JBEXVD010000010.1	GCF_040638655.1	dereplication_representative
NZ_JBEXVJ010000088.1	GCF_040638735.1	dereplication_representative
NZ_JBFAFZ010000039.1	GCF_040638765.1	dereplication_representative
NZ_JBEZYZ010000019.1	GCF_040638895.1	dereplication_representative
NZ_JBEZYV010000001.1	GCF_040638905.1	dereplication_representative
NZ_JBEZYV010000018.1	GCF_040638905.1	dereplication_representative
NZ_JBEZZI010000013.1	GCF_040639145.1	dereplication_representative
NZ_JBEZZN010000009.1	GCF_040639195.1	dereplication_representative
NZ_JBEZZR010000039.1	GCF_040639325.1	dereplication_representative
NZ_JBEZZX010000024.1	GCF_040639435.1	dereplication_representative
NZ_JBEZZZ010000026.1	GCF_040639495.1	dereplication_representative
NZ_JBFAAD010000013.1	GCF_040639555.1	dereplication_representative
NZ_JBFAAD010000011.1	GCF_040639555.1	dereplication_representative
NZ_JBFAAP010000009.1	GCF_040639815.1	dereplication_representative
NZ_JBFAAQ010000010.1	GCF_040639835.1	dereplication_representative
NZ_JBFAGB010000024.1	GCF_040639875.1	dereplication_representative
NZ_CP108331.1	GCF_040639875.1	redundant
NZ_JBFAAS010000004.1	GCF_040639895.1	dereplication_representative
NZ_JBFAAS010000023.1	GCF_040639895.1	dereplication_representative
NZ_JBFAAU010000178.1	GCF_040639935.1	dereplication_representative
NZ_JBFABG010000011.1	GCF_040640215.1	dereplication_representative
NZ_JBFACD010000065.1	GCF_040640675.1	dereplication_representative
NZ_JBFACN010000050.1	GCF_040640875.1	dereplication_representative
NZ_JBFAGC010000004.1	GCF_040641215.1	dereplication_representative
NZ_JBFADG010000005.1	GCF_040641275.1	dereplication_representative
NZ_JBFADI010000032.1	GCF_040641315.1	dereplication_representative
NZ_JBFADP010000011.1	GCF_040641415.1	dereplication_representative
NZ_JBFAEA010000032.1	GCF_040641675.1	dereplication_representative
NZ_JBHJOZ010000061.1	GCF_040641675.1	redundant
NZ_JBFAEC010000027.1	GCF_040641735.1	dereplication_representative
NZ_JBFAEC010000002.1	GCF_040641735.1	dereplication_representative
NZ_JBICVJ010000018.1	GCF_040641735.1	redundant
NZ_JBICVJ010000010.1	GCF_040641735.1	redundant
NZ_JBFAEG010000028.1	GCF_040641855.1	dereplication_representative
LGUX01000140.1	GCF_040641855.1	redundant
NZ_JBEXDP010000015.1	GCF_040641855.1	redundant
NZ_JNWV01000037.1	GCF_040641855.1	redundant
NZ_JOIC01000039.1	GCF_040641855.1	redundant
NZ_JOCU01000026.1	GCF_040641855.1	redundant
NZ_JBEYRR010000001.1	GCF_040642395.1	dereplication_representative
NZ_JBEYRT010000010.1	GCF_040642395.1	redundant
NZ_JBEYRS010000020.1	GCF_040642395.1	redundant
NZ_JBFBNH010000013.1	GCF_040642395.1	redundant
NZ_JBIDCN010000006.1	GCF_040642395.1	redundant
NZ_JBEYRQ010000024.1	GCF_040642405.1	dereplication_representative
NZ_JBEYRX010000033.1	GCF_040642555.1	dereplication_representative
NZ_JBEYSK010000008.1	GCF_040642575.1	dereplication_representative
NZ_JBEYST010000052.1	GCF_040642775.1	dereplication_representative
NZ_JBEYTB010000015.1	GCF_040642915.1	dereplication_representative
NZ_JBEYTC010000037.1	GCF_040642935.1	dereplication_representative
NZ_JBEYTL010000032.1	GCF_040643025.1	dereplication_representative
NZ_JBEYTQ010000021.1	GCF_040643115.1	dereplication_representative
NZ_JBEYTR010000002.1	GCF_040643175.1	dereplication_representative
NZ_JBEYTZ010000021.1	GCF_040643215.1	dereplication_representative
NZ_JBEYUA010000028.1	GCF_040643285.1	dereplication_representative
NZ_JBEYUK010000027.1	GCF_040643475.1	dereplication_representative
NZ_JBEXJA010000031.1	GCF_040643475.1	redundant
NZ_JBEYUL010000012.1	GCF_040643535.1	dereplication_representative
NZ_JBEYUP010000001.1	GCF_040643575.1	dereplication_representative
NZ_JBEYUP010000017.1	GCF_040643575.1	dereplication_representative
NZ_JBEYUO010000027.1	GCF_040643595.1	dereplication_representative
NZ_JBEYUQ010000001.1	GCF_040643615.1	dereplication_representative
NZ_JBEYUS010000055.1	GCF_040643635.1	dereplication_representative
NZ_JBEYUT010000007.1	GCF_040643675.1	dereplication_representative
NZ_JBEYUW010000015.1	GCF_040643735.1	dereplication_representative
NZ_JBEYUY010000065.1	GCF_040643775.1	dereplication_representative
NZ_JBEYUY010000011.1	GCF_040643775.1	dereplication_representative
NZ_JBEYVA010000012.1	GCF_040643795.1	dereplication_representative
NZ_JBEYVF010000033.1	GCF_040643835.1	dereplication_representative
NZ_JBEYVC010000044.1	GCF_040643855.1	dereplication_representative
NZ_JBEYVI010000009.1	GCF_040643955.1	dereplication_representative
NZ_JBEYVP010000021.1	GCF_040644035.1	dereplication_representative
NZ_JBEYVO010000018.1	GCF_040644055.1	dereplication_representative
NZ_JBEYVQ010000001.1	GCF_040644075.1	dereplication_representative
NZ_JBEYVS010000044.1	GCF_040644095.1	dereplication_representative
NZ_JBEYVV010000076.1	GCF_040644155.1	dereplication_representative
NZ_JBEYVW010000014.1	GCF_040644175.1	dereplication_representative
NZ_JBEYWE010000001.1	GCF_040644295.1	dereplication_representative
NZ_JBEYWH010000015.1	GCF_040644315.1	dereplication_representative
NZ_JBHXUC010000007.1	GCF_040644315.1	redundant
NZ_JBHXUN010000003.1	GCF_040644315.1	redundant
NZ_JBEYWM010000017.1	GCF_040644375.1	dereplication_representative
NZ_JBEYWK010000031.1	GCF_040644415.1	dereplication_representative
NZ_JBEYWR010000157.1	GCF_040644515.1	dereplication_representative
NZ_JBEYWV010000036.1	GCF_040644575.1	dereplication_representative
NZ_JBEYWX010000015.1	GCF_040644655.1	dereplication_representative
NZ_JBEYXA010000053.1	GCF_040644675.1	dereplication_representative
NZ_JBEYXC010000026.1	GCF_040644695.1	dereplication_representative
NZ_JBEYGA010000023.1	GCF_040644835.1	dereplication_representative
NZ_JBEYIA010000025.1	GCF_040644835.1	redundant
NZ_JBEYIR010000028.1	GCF_040644835.1	redundant
NZ_JBEYGH010000002.1	GCF_040644835.1	redundant
NZ_JBEYGB010000013.1	GCF_040644835.1	redundant
JBIAFR010000027.1	GCF_040644835.1	redundant
NZ_JBEYWZ010000013.1	GCF_040644915.1	dereplication_representative
NZ_JBEYXJ010000012.1	GCF_040645015.1	dereplication_representative
NZ_JBEYXG010000015.1	GCF_040645055.1	dereplication_representative
NZ_JBIRUI010000001.1	GCF_040645055.1	redundant
NZ_JBEYXR010000001.1	GCF_040645135.1	dereplication_representative
NZ_JBEYXS010000021.1	GCF_040645155.1	dereplication_representative
NZ_JBEYXT010000139.1	GCF_040645175.1	dereplication_representative
NZ_JBEYXT010000134.1	GCF_040645175.1	dereplication_representative
NZ_JBEYXU010000006.1	GCF_040645215.1	dereplication_representative
NZ_JBEYXV010000024.1	GCF_040645235.1	dereplication_representative
NZ_JBEYYA010000025.1	GCF_040645275.1	dereplication_representative
NZ_JBEYXX010000011.1	GCF_040645295.1	dereplication_representative
NZ_JBEYXZ010000047.1	GCF_040645305.1	dereplication_representative
NZ_JBEYYB010000002.1	GCF_040645335.1	dereplication_representative
NZ_JBEYYD010000010.1	GCF_040645375.1	dereplication_representative
NZ_JBEYYG010000007.1	GCF_040645395.1	dereplication_representative
NZ_JBEYYH010000022.1	GCF_040645455.1	dereplication_representative
NZ_JBEYYJ010000021.1	GCF_040645475.1	dereplication_representative
NZ_JBEYYJ010000001.1	GCF_040645475.1	dereplication_representative
NZ_JBEYYI010000016.1	GCF_040645495.1	dereplication_representative
NZ_JBEYYN010000001.1	GCF_040645575.1	dereplication_representative
NZ_JBEYYR010000016.1	GCF_040645635.1	dereplication_representative
NZ_JBEYYU010000030.1	GCF_040645755.1	dereplication_representative
NZ_JBEYYY010000006.1	GCF_040645795.1	dereplication_representative
NZ_JBEYZA010000072.1	GCF_040645875.1	dereplication_representative
NZ_JBIBJA010000006.1	GCF_040645875.1	redundant
NZ_JBEYZD010000073.1	GCF_040645895.1	dereplication_representative
NZ_JBEYZE010000013.1	GCF_040645935.1	dereplication_representative
NZ_JBEXNR010000002.1	GCF_040645935.1	redundant
NZ_JBEYZH010000030.1	GCF_040645975.1	dereplication_representative
NZ_JBEYZH010000019.1	GCF_040645975.1	dereplication_representative
NZ_JBEYZK010000049.1	GCF_040646035.1	dereplication_representative
NZ_JBEYZY010000042.1	GCF_040646295.1	dereplication_representative
NZ_JBEZAB010000012.1	GCF_040646315.1	dereplication_representative
NZ_JBEZAH010000003.1	GCF_040646475.1	dereplication_representative
NZ_JBEZAH010000002.1	GCF_040646475.1	dereplication_representative
NZ_JBEZAM010000001.1	GCF_040646535.1	dereplication_representative
NZ_JBEZAO010000003.1	GCF_040646615.1	dereplication_representative
NZ_JBEZCQ010000008.1	GCF_040646615.1	redundant
NZ_JBEZAX010000004.1	GCF_040646795.1	dereplication_representative
NZ_JNWX01000007.1	GCF_040646795.1	redundant
NZ_JBEZBE010000003.1	GCF_040646935.1	dereplication_representative
NZ_JBEZBJ010000019.1	GCF_040647015.1	dereplication_representative
NZ_JBEYAP010000015.1	GCF_040647015.1	redundant
NZ_JBEZBO010000050.1	GCF_040647135.1	dereplication_representative
NZ_JBEZAE010000044.1	GCF_040647135.1	redundant
NZ_JBEZBP010000012.1	GCF_040647175.1	dereplication_representative
NZ_JBEZBX010000014.1	GCF_040647275.1	dereplication_representative
NZ_JBEZBY010000030.1	GCF_040647335.1	dereplication_representative
NZ_JBEYUN010000034.1	GCF_040647335.1	redundant
NZ_JBEZCG010000005.1	GCF_040647455.1	dereplication_representative
NZ_JBEZCG010000008.1	GCF_040647455.1	dereplication_representative
NZ_JBEZCL010000001.1	GCF_040647555.1	dereplication_representative
NZ_JBEZCR010000011.1	GCF_040647715.1	dereplication_representative
NZ_JBEZCZ010000016.1	GCF_040647875.1	dereplication_representative
NZ_JBEZJC010000001.1	GCF_040647955.1	dereplication_representative
NZ_JBEZJD010000002.1	GCF_040647955.1	redundant
NZ_JBEZJB010000014.1	GCF_040647955.1	redundant
NZ_JBEZDB010000012.1	GCF_040647995.1	dereplication_representative
NZ_JBEZWL010000005.1	GCF_040648015.1	dereplication_representative
NZ_JBEZWT010000026.1	GCF_040648095.1	dereplication_representative
NZ_JBEZDL010000009.1	GCF_040648295.1	dereplication_representative
NZ_JBEZDQ010000001.1	GCF_040648375.1	dereplication_representative
NZ_JBEZDT010000012.1	GCF_040648455.1	dereplication_representative
NZ_JBEZEB010000009.1	GCF_040648615.1	dereplication_representative
NZ_JBEZED010000002.1	GCF_040648675.1	dereplication_representative
NZ_JBEZED010000052.1	GCF_040648675.1	dereplication_representative
NZ_JBEZDJ010000027.1	GCF_040648675.1	redundant
NZ_JBEZEF010000018.1	GCF_040648715.1	dereplication_representative
NZ_JBEZEU010000042.1	GCF_040648715.1	redundant
NZ_JBEZEM010000001.1	GCF_040648935.1	dereplication_representative
NZ_JBEZFF010000022.1	GCF_040649275.1	dereplication_representative
NZ_JBEZFG010000001.1	GCF_040649315.1	dereplication_representative
NZ_JBEZEA010000005.1	GCF_040649315.1	redundant
NZ_JBEZFJ010000001.1	GCF_040649335.1	dereplication_representative
NZ_JBEZFO010000014.1	GCF_040649495.1	dereplication_representative
NZ_JBEZFP010000098.1	GCF_040649515.1	dereplication_representative
NZ_JBEZGK010000011.1	GCF_040649935.1	dereplication_representative
NZ_JBEZGM010000011.1	GCF_040649995.1	dereplication_representative
NZ_JBEZGQ010000438.1	GCF_040650095.1	dereplication_representative
NZ_JBEZGU010000001.1	GCF_040650155.1	dereplication_representative
NZ_JBEZGT010000050.1	GCF_040650175.1	dereplication_representative
NZ_JBEZGT010000001.1	GCF_040650175.1	dereplication_representative
NZ_JBEZHL010000011.1	GCF_040650535.1	dereplication_representative
NZ_JBEZHK010000062.1	GCF_040650555.1	dereplication_representative
NZ_JBEZHK010000023.1	GCF_040650555.1	dereplication_representative
NZ_JBEZHM010000046.1	GCF_040650575.1	dereplication_representative
NZ_JBEZHS010000007.1	GCF_040650695.1	dereplication_representative
NZ_JBEZIB010000015.1	GCF_040650855.1	dereplication_representative
NZ_JBEZID010000047.1	GCF_040650915.1	dereplication_representative
NZ_JBJPFQ010000004.1	GCF_040650915.1	redundant
NZ_JBEZIH010000042.1	GCF_040650935.1	dereplication_representative
NZ_JBEZIJ010000002.1	GCF_040650955.1	dereplication_representative
NZ_JBEZJJ010000074.1	GCF_040651075.1	dereplication_representative
NZ_JBEZIK010000008.1	GCF_040651095.1	dereplication_representative
NZ_JBEZII010000011.1	GCF_040651095.1	redundant
NZ_JBEZIW010000003.1	GCF_040651275.1	dereplication_representative
NZ_JBICWX010000004.1	GCF_040651275.1	redundant
NZ_JBEYTY010000054.1	GCF_040651275.1	redundant
NZ_JBEZJX010000152.1	GCF_040651375.1	dereplication_representative
NZ_JBEZKA010000022.1	GCF_040651435.1	dereplication_representative
NZ_JBEZKA010000002.1	GCF_040651435.1	dereplication_representative
NZ_JBEZJZ010000006.1	GCF_040651455.1	dereplication_representative
NZ_JBEZKB010000018.1	GCF_040651475.1	dereplication_representative
NZ_JBEZKB010000021.1	GCF_040651475.1	dereplication_representative
NZ_JBEZKC010000039.1	GCF_040651505.1	dereplication_representative
NZ_JBITFK010000005.1	GCF_040651505.1	redundant
NZ_JBEZKG010000007.1	GCF_040651535.1	dereplication_representative
NZ_JBEZKG010000009.1	GCF_040651535.1	dereplication_representative
NZ_JBEZKE010000025.1	GCF_040651555.1	dereplication_representative
NZ_JBEZKH010000043.1	GCF_040651595.1	dereplication_representative
NZ_JBEZKI010000056.1	GCF_040651615.1	dereplication_representative
NZ_JBEZKI010000024.1	GCF_040651615.1	dereplication_representative
NZ_JBEZKM010000016.1	GCF_040651625.1	dereplication_representative
NZ_JBEZKK010000004.1	GCF_040651655.1	dereplication_representative
NZ_JBEZKR010000058.1	GCF_040651725.1	dereplication_representative
NZ_JBHYPR010000042.1	GCF_040651725.1	redundant
NZ_JBEZJL010000004.1	GCF_040651755.1	dereplication_representative
NZ_JBEZJL010000118.1	GCF_040651755.1	dereplication_representative
NZ_JBEZKS010000075.1	GCF_040651775.1	dereplication_representative
NZ_JBEZKS010000044.1	GCF_040651775.1	dereplication_representative
NZ_JBEZKW010000037.1	GCF_040651795.1	dereplication_representative
NZ_JBEZKX010000052.1	GCF_040651815.1	dereplication_representative
NZ_JBEZKV010000009.1	GCF_040651835.1	dereplication_representative
NZ_JAJPWL010000008.1	GCF_040651835.1	readded_by_cluster_content
NZ_JBFADN010000027.1	GCF_040651835.1	redundant
NZ_JBEYAX010000016.1	GCF_040651835.1	redundant
NZ_JBEZKZ010000017.1	GCF_040651895.1	dereplication_representative
NZ_JBEZLA010000014.1	GCF_040651925.1	dereplication_representative
NZ_JBEZLN010000077.1	GCF_040652115.1	dereplication_representative
NZ_JBEZLL010000022.1	GCF_040652135.1	dereplication_representative
NZ_JBEZLJ010000034.1	GCF_040652175.1	dereplication_representative
NZ_JBEZLP010000004.1	GCF_040652195.1	dereplication_representative
NZ_JBEZLO010000312.1	GCF_040652215.1	dereplication_representative
NZ_JBEZLQ010000011.1	GCF_040652235.1	dereplication_representative
NZ_JBEZLQ010000019.1	GCF_040652235.1	dereplication_representative
NZ_JBEZLS010000023.1	GCF_040652255.1	dereplication_representative
NZ_JBEZLR010000007.1	GCF_040652275.1	dereplication_representative
NZ_JBEZLU010000096.1	GCF_040652315.1	dereplication_representative
NZ_JBFAGI010000033.1	GCF_040652315.1	redundant
NZ_JBEZLV010000028.1	GCF_040652335.1	dereplication_representative
NZ_JBEZLW010000038.1	GCF_040652395.1	dereplication_representative
NZ_JBEZMA010000035.1	GCF_040652415.1	dereplication_representative
NZ_JBEZMB010000015.1	GCF_040652455.1	dereplication_representative
NZ_JBEZLZ010000012.1	GCF_040652455.1	redundant
NZ_JBEZMI010000003.1	GCF_040652615.1	dereplication_representative
NZ_JBHUZS010000009.1	GCF_040652615.1	readded_by_cluster_content
NZ_JBHUVE010000008.1	GCF_040652615.1	redundant
NZ_JBIVIN010000006.1	GCF_040652615.1	redundant
NZ_JBEOTG010000026.1	GCF_040652615.1	redundant
NZ_JBHXFF010000009.1	GCF_040652615.1	redundant
NZ_CP108359.1	GCF_040652615.1	redundant
NZ_JBIWJI010000008.1	GCF_040652615.1	redundant
NZ_JAPEQM010000002.1	GCF_040652615.1	redundant
NZ_JBEYIK010000030.1	GCF_040652615.1	redundant
NZ_JBEYAN010000011.1	GCF_040652615.1	redundant
NZ_JBEYDV010000005.1	GCF_040652615.1	redundant
NZ_JBEYKH010000012.1	GCF_040652615.1	redundant
NZ_JBICVS010000010.1	GCF_040652615.1	redundant
NZ_JBIWPT010000005.1	GCF_040652615.1	redundant
NZ_JBIBBG010000005.1	GCF_040652615.1	redundant
NZ_CP108351.1	GCF_040652615.1	redundant
NZ_JBHUUN010000012.1	GCF_040652615.1	redundant
NZ_CP109375.1	GCF_040652615.1	redundant
NZ_JBIBDM010000008.1	GCF_040652615.1	redundant
NZ_JARAUN010000059.1	GCF_040652615.1	redundant
NZ_JBEYDX010000002.1	GCF_040652615.1	redundant
NZ_JBEZMO010000023.1	GCF_040652655.1	dereplication_representative
NZ_JBEZMK010000037.1	GCF_040652695.1	dereplication_representative
NZ_JBEZMQ010000017.1	GCF_040652775.1	dereplication_representative
NZ_JBEZMQ010000002.1	GCF_040652775.1	dereplication_representative
NZ_JBIDAP010000021.1	GCF_040652775.1	redundant
NZ_JBIDAP010000023.1	GCF_040652775.1	redundant
NZ_JBEZMZ010000013.1	GCF_040652935.1	dereplication_representative
NZ_JBEZMX010000005.1	GCF_040652975.1	dereplication_representative
NZ_JBEZNF010000028.1	GCF_040653095.1	dereplication_representative
NZ_JBEZNI010000006.1	GCF_040653155.1	dereplication_representative
NZ_JBEZNK010000003.1	GCF_040653215.1	dereplication_representative
NZ_JBEZNU010000032.1	GCF_040653375.1	dereplication_representative
NZ_JBEZNT010000034.1	GCF_040653415.1	dereplication_representative
NZ_JBHYQO010000010.1	GCF_040653415.1	redundant
NZ_JBEZOG010000001.1	GCF_040653495.1	dereplication_representative
NZ_JBEZOG010000003.1	GCF_040653495.1	dereplication_representative
NZ_JBEZOI010000007.1	GCF_040653555.1	dereplication_representative
NZ_JBFANG010000001.1	GCF_040653555.1	redundant
NZ_JBFAGG010000015.1	GCF_040653595.1	dereplication_representative
NZ_JBFAGF010000002.1	GCF_040653615.1	dereplication_representative
NZ_JAUJLW010000121.1	GCF_040653615.1	redundant
NZ_JBFAGH010000023.1	GCF_040653635.1	dereplication_representative
NZ_JBFAGN010000018.1	GCF_040653655.1	dereplication_representative
NZ_JBFAGL010000060.1	GCF_040653675.1	dereplication_representative
NZ_JBFAGO010000001.1	GCF_040653735.1	dereplication_representative
