scaffold	representative	dereplication_status
AAAKSZ010000001.1	GCA_004703665.1	redundant
NZ_MTFO01000001.1	GCA_004703665.1	redundant
DAAJFQ010000001.1	GCA_004703665.1	redundant
AAWPUY010000001.1	GCA_004703665.1	redundant
AAAZOS010000001.1	GCA_004703665.1	redundant
AABGJI010000028.1	GCA_004703665.1	redundant
AAAJCM010000001.1	GCA_004703665.1	redundant
ABGBQP010000001.1	GCA_004703665.1	redundant
NZ_MTFI01000002.1	GCA_004703665.1	redundant
AACKKL010000001.1	GCA_004703665.1	redundant
AAQPPB010000001.1	GCA_004703665.1	redundant
ABLUHT010000001.1	GCA_004703665.1	redundant
NZ_MJTL01000017.1	GCA_004703665.1	redundant
ABAQGT010000001.1	GCA_004703665.1	redundant
AAAZOD010000002.1	GCA_004703665.1	redundant
ABEERR010000001.1	GCA_004703665.1	redundant
AAATYU010000001.1	GCA_004703665.1	redundant
ABAEND010000004.1	GCA_004703665.1	redundant
ABGBPO010000001.1	GCA_004703665.1	redundant
DAAKVX010000001.1	GCA_004703665.1	redundant
AABCWX010000001.1	GCA_004703665.1	redundant
AAQRQK010000001.1	GCA_004703665.1	redundant
AAAPXQ010000022.1	GCA_004703665.1	redundant
ABAXPD010000001.1	GCA_004703665.1	redundant
NZ_MJSU01000016.1	GCA_004703665.1	redundant
AABGJG010000001.1	GCA_004703665.1	redundant
ABLTBA010000001.1	GCA_004703665.1	redundant
ABAEMI010000025.1	GCA_004703665.1	redundant
JABYXG010000001.1	GCA_004703665.1	redundant
AAALMF010000001.1	GCA_004703665.1	redundant
AAQQNX010000001.1	GCA_004703665.1	redundant
NZ_MTFL01000003.1	GCA_004703665.1	redundant
ABCUNO010000001.1	GCA_004703665.1	redundant
ABLUFG010000001.1	GCA_004703665.1	redundant
JAFLAQ010000001.1	GCA_004703665.1	redundant
AAANVG010000001.1	GCA_004703665.1	redundant
AATZLM010000003.1	GCA_004703665.1	redundant
AAQRRV010000001.1	GCA_004703665.1	redundant
AAAQTG010000009.1	GCA_004703665.1	redundant
NZ_NYPA01000001.1	GCA_004703665.1	redundant
ABBLIA010000001.1	GCA_004703665.1	redundant
AAAKNL010000001.1	GCA_004703665.1	redundant
ABLUEV010000001.1	GCA_004703665.1	redundant
AAQOXE010000001.1	GCA_004703665.1	redundant
ABCFBA010000001.1	GCA_004703665.1	redundant
AABDVF010000007.1	GCA_004703665.1	redundant
AAYZKW010000001.1	GCA_004703665.1	redundant
AAHZEK010000037.1	GCA_004703665.1	redundant
AAXCPT010000001.1	GCA_004703665.1	redundant
AAQPMI010000001.1	GCA_004703665.1	redundant
ABLUDL010000001.1	GCA_004703665.1	redundant
AAWHIE010000001.1	GCA_004703665.1	redundant
AAAZHG010000001.1	GCA_004703665.1	redundant
AANCKY010000001.1	GCA_004703665.1	redundant
AAAYSD010000043.1	GCA_004703665.1	redundant
AABENP010000018.1	GCA_004703665.1	redundant
AAZLEC010000001.1	GCA_004703665.1	redundant
AAQRZK010000001.1	GCA_004703665.1	redundant
AAQRBL010000001.1	GCA_004703665.1	redundant
NZ_MVEY01000004.1	GCA_004703665.1	redundant
AAQPML010000001.1	GCA_004703665.1	redundant
ABAOKF010000001.1	GCA_004703665.1	redundant
AAAZGH010000003.1	GCA_004703665.1	redundant
ABCJGL010000001.1	GCA_004703665.1	redundant
AAAJDF010000010.1	GCA_004703665.1	redundant
AAAYNQ010000007.1	GCA_004703665.1	redundant
AAAXXX010000003.1	GCA_004703665.1	redundant
NZ_CP053628.1	GCA_004703665.1	redundant
AAMDQS010000018.1	GCA_004703665.1	redundant
AAALXI010000001.1	GCA_004703665.1	redundant
AABCQL010000001.1	GCA_004703665.1	redundant
AAXUOH010000034.1	GCA_004703665.1	redundant
AAQQMZ010000001.1	GCA_004703665.1	redundant
AACKBU010000003.1	GCA_004703665.1	redundant
AAAJUR010000025.1	GCA_004703665.1	redundant
AAAZHC010000023.1	GCA_004703665.1	redundant
NZ_JABZES010000001.1	GCA_004703665.1	redundant
ABCIXA010000002.1	GCA_004703665.1	redundant
NZ_JOWW01000005.1	GCA_004703665.1	redundant
AAAYLW010000002.1	GCA_004703665.1	redundant
DAAEDR010000001.1	GCA_004703665.1	redundant
ABCEWY010000001.1	GCA_004703665.1	redundant
AABDRX010000002.1	GCA_004703665.1	redundant
AAAHGM010000001.1	GCA_004703665.1	redundant
DAAKLP010000001.1	GCA_004703665.1	redundant
NZ_CP019625.1	GCA_004703665.1	redundant
DAAIIL010000002.1	GCA_004703665.1	redundant
AAAJTI010000001.1	GCA_004703665.1	redundant
AAQPMY010000001.1	GCA_004703665.1	redundant
NZ_MDFC01000013.1	GCA_004703665.1	redundant
DAAFGM010000002.1	GCA_004703665.1	redundant
ABGXOO010000001.1	GCA_004703665.1	redundant
AAVMUE010000001.1	GCA_004703665.1	redundant
NZ_JOWN01000010.1	GCA_004703665.1	redundant
AAZTXV010000001.1	GCA_004703665.1	redundant
AAAYKT010000001.1	GCA_004703665.1	redundant
ABKZEE010000001.1	GCA_004703665.1	redundant
AABDPB010000020.1	GCA_004703665.1	redundant
AAALZD010000001.1	GCA_004703665.1	redundant
AAAQMZ010000014.1	GCA_004703665.1	redundant
ABAWUN010000001.1	GCA_004703665.1	redundant
AABFRC010000018.1	GCA_004703665.1	redundant
ABLSPW010000001.1	GCA_004703665.1	redundant
AAAYKB010000002.1	GCA_004703665.1	redundant
AAZFHJ010000001.1	GCA_004703665.1	redundant
AAAXQG010000057.1	GCA_004703665.1	redundant
AAALDJ010000001.1	GCA_004703665.1	redundant
AAAPQB010000004.1	GCA_004703665.1	redundant
DAAIDZ010000017.1	GCA_004703665.1	redundant
ABGXMF010000021.1	GCA_004703665.1	redundant
NC_021839.1	GCA_004703665.1	redundant
AAAYLP010000003.1	GCA_004703665.1	redundant
AATVDZ010000001.1	GCA_004703665.1	redundant
AABDMR010000001.1	GCA_004703665.1	redundant
AAALVD010000001.1	GCA_004703665.1	redundant
AAQRWT010000001.1	GCA_004703665.1	redundant
ABBTOK010000001.1	GCA_004703665.1	redundant
JARNDW010000001.1	GCA_004703665.1	redundant
AAALCT010000026.1	GCA_004703665.1	redundant
AAXQGG010000002.1	GCA_004703665.1	redundant
AANDMH010000004.1	GCA_004703665.1	redundant
DABZGI010000001.1	GCA_004703665.1	redundant
AAQPGI010000001.1	GCA_004703665.1	redundant
AAAUKK010000001.1	GCA_004703665.1	redundant
ABGWTO010000001.1	GCA_004703665.1	redundant
ABCFGH010000001.1	GCA_004703665.1	redundant
DAADVW010000001.1	GCA_004703665.1	redundant
AAQRWN010000001.1	GCA_004703665.1	redundant
AAYWXI010000001.1	GCA_004703665.1	redundant
AAXQFM010000001.1	GCA_004703665.1	redundant
AAEXPC010000033.1	GCA_004703665.1	redundant
AAQPWL010000001.1	GCA_004703665.1	redundant
AAAZSS010000017.1	GCA_004703665.1	redundant
DAAHZA010000026.1	GCA_004703665.1	redundant
AAAJQD010000010.1	GCA_004703665.1	redundant
NZ_JACAVO010000009.1	GCA_004703665.1	redundant
ABCFFX010000001.1	GCA_004703665.1	redundant
AABEJG010000001.1	GCA_004703665.1	redundant
AANOGP010000001.1	GCA_004703665.1	redundant
AAAMIW010000001.1	GCA_004703665.1	redundant
AAZEAB010000001.1	GCA_004703665.1	redundant
ABCEYL010000001.1	GCA_004703665.1	redundant
AAQRWK010000001.1	GCA_004703665.1	redundant
AAYWWG010000001.1	GCA_004703665.1	redundant
ABBTJR010000024.1	GCA_004703665.1	redundant
ABJBIR010000008.1	GCA_004703665.1	redundant
AAQPXA010000001.1	GCA_004703665.1	redundant
ABLULO010000001.1	GCA_004703665.1	redundant
ABDUXW010000001.1	GCA_004703665.1	redundant
NZ_JACAVI010000001.1	GCA_004703665.1	redundant
AAAMIQ010000016.1	GCA_004703665.1	redundant
NZ_FFHV01000001.1	GCA_004703665.1	redundant
AANEGX010000001.1	GCA_004703665.1	redundant
AAQRVM010000001.1	GCA_004703665.1	redundant
AAAZTW010000001.1	GCA_004703665.1	redundant
AAAOHX010000001.1	GCA_004703665.1	redundant
AAANIP010000001.1	GCA_004703665.1	redundant
AAATKP010000021.1	GCA_004703665.1	redundant
NZ_JACAVB010000001.1	GCA_004703665.1	redundant
AAAMIK010000001.1	GCA_004703665.1	redundant
AAAKGX020000013.1	GCA_004703665.1	redundant
AAWTQI010000001.1	GCA_004703665.1	redundant
NZ_LNOB01000009.1	GCA_004703665.1	redundant
ABCFPW010000001.1	GCA_004703665.1	redundant
NZ_JACAUX010000001.1	GCA_004703665.1	redundant
AAQQRA010000001.1	GCA_004703665.1	redundant
AAQPQW010000001.1	GCA_004703665.1	redundant
ABLUKD010000001.1	GCA_004703665.1	redundant
AAAJLN010000002.1	GCA_004703665.1	redundant
AAQPFO010000001.1	GCA_004703665.1	redundant
ABLPDP010000001.1	GCA_004703665.1	redundant
NZ_JACAUR010000001.1	GCA_004703665.1	redundant
AAAHQE010000005.1	GCA_004703665.1	redundant
AABDIN010000001.1	GCA_004703665.1	redundant
NZ_FFFC01000001.1	GCA_004703665.1	redundant
JARNED010000001.1	GCA_004703665.1	redundant
ABLUJX010000001.1	GCA_004703665.1	redundant
NZ_MKMR01000014.1	GCA_004703665.1	redundant
DABQKP010000001.1	GCA_004703665.1	redundant
AAAUAN010000001.1	GCA_004703665.1	redundant
ABCFNP010000001.1	GCA_004703665.1	redundant
AABFFO010000065.1	GCA_004703665.1	redundant
ABLNXE010000001.1	GCA_004703665.1	redundant
NZ_JACAUL010000001.1	GCA_004703665.1	redundant
DAAKYM010000005.1	GCA_004703665.1	redundant
AAKXJR010000001.1	GCA_004703665.1	redundant
ABFNTT010000048.1	GCA_004703665.1	redundant
AAALPY010000001.1	GCA_004703665.1	redundant
AAQQQN010000013.1	GCA_004703665.1	redundant
AAXIOQ010000045.1	GCA_004703665.1	redundant
AAQPQL010000001.1	GCA_004703665.1	redundant
AAAZPN010000003.1	GCA_004703665.1	redundant
AABGRI010000001.1	GCA_004703665.1	redundant
AAAOGO010000001.1	GCA_004703665.1	redundant
NZ_LHSA01000001.1	GCA_004703665.1	redundant
ABCFKW010000001.1	GCA_004703665.1	redundant
ABCFBZ010000001.1	GCA_004703665.1	redundant
ABGCDP010000003.1	GCA_004703665.1	redundant
ABKMGR010000001.1	GCA_004703665.1	redundant
AABDGY010000001.1	GCA_004703665.1	redundant
AAAQRB010000004.1	GCA_004703665.1	redundant
AAAWLN010000001.1	GCA_004703665.1	redundant
AAIRII010000001.1	GCA_004703665.1	redundant
NZ_MTFC01000004.1	GCA_004703665.1	redundant
ABDDTO010000001.1	GCA_004703665.1	redundant
AAAKDN010000004.1	GCA_004703665.1	redundant
AAQPPZ010000001.1	GCA_004703665.1	redundant
AAAOGN010000001.1	GCA_004703665.1	redundant
NZ_LHSC01000001.1	GCA_004703665.1	redundant
ABAFQN010000001.1	GCA_004703665.1	redundant
DAABMC010000001.1	GCA_004703665.1	redundant
ABGBXN010000002.1	GCA_004703665.1	redundant
AAAMCW010000001.1	GCA_004703665.1	redundant
NZ_QXLD01000001.1	GCA_004703665.1	redundant
NZ_FFFS01000001.1	GCA_004703665.1	redundant
AAALPZ010000001.1	GCA_004703665.1	redundant
ABBPHB010000001.1	GCA_004703665.1	redundant
NZ_MJCS01000014.1	GCA_004703665.1	redundant
JAHMDR010000001.1	GCA_004703665.1	redundant
AAATXV010000001.1	GCA_004703665.1	redundant
AAUJRA010000016.1	GCA_004703665.1	redundant
DAAKWH010000071.1	GCA_004703665.1	redundant
AABCBR010000002.1	GCA_004703665.1	redundant
AAAQDN010000001.1	GCA_004703665.1	redundant
NZ_MTDM01000005.1	GCA_004703665.1	redundant
DAAJHG010000001.1	GCA_004703665.1	redundant
AAAKBF010000001.1	GCA_004703665.1	redundant
AAAZPE010000011.1	GCA_004703665.1	redundant
AABGKQ010000024.1	GCA_004703665.1	redundant
AAAJCP010000001.1	GCA_004703665.1	redundant
AABEPH010000020.1	GCA_004703665.1	redundant
AAAHMU010000008.1	GCA_004703665.1	redundant
ABGBQM010000001.1	GCA_004703665.1	redundant
AAAMCI010000001.1	GCA_004703665.1	redundant
ABJOGA010000001.1	GCA_004703665.1	redundant
AAYKQI010000001.1	GCA_004703665.1	redundant
ABLUHW010000001.1	GCA_004703665.1	redundant
ABAQGR010000001.1	GCA_004703665.1	redundant
JAEQSX010000001.1	GCA_004703665.1	redundant
NZ_JPCN01000022.1	GCA_004703665.1	redundant
ABAENA010000007.1	GCA_004703665.1	redundant
DAAEKW010000001.1	GCA_004703665.1	redundant
AAAIFB010000001.1	GCA_004703665.1	redundant
ABGBPN010000003.1	GCA_004703665.1	redundant
NZ_QYFW01000001.1	GCA_004703665.1	redundant
NZ_JAWLVB010000001.1	GCA_004703665.1	redundant
DAAKFX010000001.1	GCA_004703665.1	redundant
AAQRQH010000001.1	GCA_004703665.1	redundant
NZ_NYAW01000009.1	GCA_004703665.1	redundant
NZ_MTDH01000004.1	GCA_004703665.1	redundant
AAWQOY010000051.1	GCA_004703665.1	redundant
AAATWO010000025.1	GCA_004703665.1	redundant
ABAEMH010000007.1	GCA_004703665.1	redundant
AABETP010000027.1	GCA_004703665.1	redundant
ABGBOW010000001.1	GCA_004703665.1	redundant
AAAPTP010000009.1	GCA_004703665.1	redundant
NZ_MTFM01000002.1	GCA_004703665.1	redundant
AAQPQE010000001.1	GCA_004703665.1	redundant
ABLUFL010000007.1	GCA_004703665.1	redundant
AAAZLH010000002.1	GCA_004703665.1	redundant
AAAKNJ010000001.1	GCA_004703665.1	redundant
AAAPXH010000019.1	GCA_004703665.1	redundant
AABAMC010000001.1	GCA_004703665.1	redundant
DAAITG010000003.1	GCA_004703665.1	redundant
ABLUFC010000007.1	GCA_004703665.1	redundant
NZ_CP075871.1	GCA_004703665.1	redundant
ABABDX010000001.1	GCA_004703665.1	redundant
ABKAUZ010000001.1	GCA_004703665.1	redundant
AAQRBR010000001.1	GCA_004703665.1	redundant
AAAJWF010000001.1	GCA_004703665.1	redundant
AAQOWX010000001.1	GCA_004703665.1	redundant
AAATRH010000003.1	GCA_004703665.1	redundant
NZ_JPAC01000037.1	GCA_004703665.1	redundant
AAAYSC010000071.1	GCA_004703665.1	redundant
AATYAU010000001.1	GCA_004703665.1	redundant
AAAHHT010000009.1	GCA_004703665.1	redundant
AAALND010000001.1	GCA_004703665.1	redundant
AAXBTA010000001.1	GCA_004703665.1	redundant
ABLUCX010000001.1	GCA_004703665.1	redundant
AAAZGJ010000001.1	GCA_004703665.1	redundant
AAAJCZ010000001.1	GCA_004703665.1	redundant
AAMDQT010000051.1	GCA_004703665.1	redundant
ABFWVJ010000001.1	GCA_004703665.1	redundant
AAARMQ010000001.1	GCA_004703665.1	redundant
AABCQV010000003.1	GCA_004703665.1	redundant
NZ_JARXMW010000001.1	GCA_004703665.1	redundant
DAAKGV010000011.1	GCA_004703665.1	redundant
AAXUOJ010000035.1	GCA_004703665.1	redundant
NZ_JABZER010000001.1	GCA_004703665.1	redundant
AABFXH010000001.1	GCA_004703665.1	redundant
NZ_JOXL01000011.1	GCA_004703665.1	redundant
AAAYLR010000001.1	GCA_004703665.1	redundant
AANONW010000001.1	GCA_004703665.1	redundant
ABCEWW010000036.1	GCA_004703665.1	redundant
NZ_MDEY01000016.1	GCA_004703665.1	redundant
DAAFGD010000012.1	GCA_004703665.1	redundant
NZ_JOWM01000011.1	GCA_004703665.1	redundant
AAAYLB010000004.1	GCA_004703665.1	redundant
ABCEWN010000001.1	GCA_004703665.1	redundant
DAAKKI010000001.1	GCA_004703665.1	redundant
AAAQNM010000001.1	GCA_004703665.1	redundant
AAQQMO010000011.1	GCA_004703665.1	redundant
AAAJSN010000025.1	GCA_004703665.1	redundant
ABHGVQ010000001.1	GCA_004703665.1	redundant
AAAYKN010000001.1	GCA_004703665.1	redundant
ABCFHO010000001.1	GCA_004703665.1	redundant
AANOJP010000001.1	GCA_004703665.1	redundant
AABDOA010000003.1	GCA_004703665.1	redundant
DAGUBW010000001.1	GCA_004703665.1	redundant
AAAUKW010000005.1	GCA_004703665.1	redundant
CYXC01000004.1	GCA_004703665.1	redundant
ABGXMI010000055.1	GCA_004703665.1	redundant
ABLSPO010000001.1	GCA_004703665.1	redundant
NC_021827.1	GCA_004703665.1	redundant
AALKJB010000001.1	GCA_004703665.1	redundant
AAQQTP010000001.1	GCA_004703665.1	redundant
DABZGJ010000001.1	GCA_004703665.1	redundant
AAAJSX010000001.1	GCA_004703665.1	redundant
ABGWVZ010000001.1	GCA_004703665.1	redundant
AAZTCT010000001.1	GCA_004703665.1	redundant
AAAVXH010000001.1	GCA_004703665.1	redundant
AAEXPL010000023.1	GCA_004703665.1	redundant
AANDMB010000001.1	GCA_004703665.1	redundant
ABLUMS010000001.1	GCA_004703665.1	redundant
AAWTPH010000001.1	GCA_004703665.1	redundant
AAAUHU010000034.1	GCA_004703665.1	redundant
NZ_CYUZ01000006.1	GCA_004703665.1	redundant
AABFPH010000001.1	GCA_004703665.1	redundant
ABDVYH010000001.1	GCA_004703665.1	redundant
ABGWPS010000001.1	GCA_004703665.1	redundant
NZ_JABENK010000001.1	GCA_004703665.1	redundant
AANOGQ010000001.1	GCA_004703665.1	redundant
AAAMIP010000001.1	GCA_004703665.1	redundant
NZ_FFHF01000001.1	GCA_004703665.1	redundant
JARNEE010000001.1	GCA_004703665.1	redundant
AAQQSB010000001.1	GCA_004703665.1	redundant
AAXQGO010000001.1	GCA_004703665.1	redundant
AAWTNX010000001.1	GCA_004703665.1	redundant
AAAZBE010000001.1	GCA_004703665.1	redundant
AABFNV010000001.1	GCA_004703665.1	redundant
NZ_JACAVJ010000010.1	GCA_004703665.1	redundant
AAAHTT010000001.1	GCA_004703665.1	redundant
AAAMIO010000001.1	GCA_004703665.1	redundant
AATOVF010000034.1	GCA_004703665.1	redundant
NZ_SDHC01000001.1	GCA_004703665.1	redundant
NZ_FFGV01000001.1	GCA_004703665.1	redundant
AANEGW010000004.1	GCA_004703665.1	redundant
ABNFUY010000001.1	GCA_004703665.1	redundant
AAYWWL010000001.1	GCA_004703665.1	redundant
AAXPYR010000039.1	GCA_004703665.1	redundant
ABCFRB010000001.1	GCA_004703665.1	redundant
AAQOLF010000001.1	GCA_004703665.1	redundant
AAANIT010000001.1	GCA_004703665.1	redundant
AAZRDI010000001.1	GCA_004703665.1	redundant
NZ_JACAVD010000001.1	GCA_004703665.1	redundant
AAAHTR010000014.1	GCA_004703665.1	redundant
ABKVRJ010000001.1	GCA_004703665.1	redundant
DASBEO010000011.1	GCA_004703665.1	redundant
AABDHA010000001.1	GCA_004703665.1	redundant
AAYWWF010000001.1	GCA_004703665.1	redundant
AAAQIR010000001.1	GCA_004703665.1	redundant
AAXMBM010000001.1	GCA_004703665.1	redundant
ABBCZK010000001.1	GCA_004703665.1	redundant
AAAOHV010000001.1	GCA_004703665.1	redundant
ABAIQT010000001.1	GCA_004703665.1	redundant
AAAYZV010000001.1	GCA_004703665.1	redundant
AAANGW010000001.1	GCA_004703665.1	redundant
NZ_JACAUV010000001.1	GCA_004703665.1	redundant
NZ_FFFV01000001.1	GCA_004703665.1	redundant
JARNDS010000001.1	GCA_004703665.1	redundant
NZ_MTQY01000001.1	GCA_004703665.1	redundant
NZ_JACAUQ010000001.1	GCA_004703665.1	redundant
DAACRI010000001.1	GCA_004703665.1	redundant
NZ_FFFB01000001.1	GCA_004703665.1	redundant
JARNDV010000001.1	GCA_004703665.1	redundant
ABIXHC010000001.1	GCA_004703665.1	redundant
DAAJQE010000011.1	GCA_004703665.1	redundant
DABYDI010000017.1	GCA_004703665.1	redundant
AAAUXJ010000057.1	GCA_004703665.1	redundant
AAATGA010000011.1	GCA_004703665.1	redundant
AAAYCS010000039.1	GCA_004703665.1	redundant
NZ_JACAUK010000001.1	GCA_004703665.1	redundant
AABEDJ010000001.1	GCA_004703665.1	redundant
DAACKJ010000011.1	GCA_004703665.1	redundant
DAAKYP010000041.1	GCA_004703665.1	redundant
ABKPPA010000001.1	GCA_004703665.1	redundant
AAARXI010000001.1	GCA_004703665.1	redundant
AAAXJR010000001.1	GCA_004703665.1	redundant
NZ_FFEH01000001.1	GCA_004703665.1	redundant
ABFNUB010000104.1	GCA_004703665.1	redundant
AAALPS010000003.1	GCA_004703665.1	redundant
AAYVCY010000001.1	GCA_004703665.1	redundant
NZ_MTQX01000007.1	GCA_004703665.1	redundant
AAECGD010000026.1	GCA_004703665.1	redundant
ABLUJR010000001.1	GCA_004703665.1	redundant
AAQPEY010000001.1	GCA_004703665.1	redundant
AAAUAK010000001.1	GCA_004703665.1	redundant
AAAIJL010000009.1	GCA_004703665.1	redundant
AABEEK010000001.1	GCA_004703665.1	redundant
AAAHOS010000001.1	GCA_004703665.1	redundant
ABGCDR010000001.1	GCA_004703665.1	redundant
AABDFF010000001.1	GCA_004703665.1	redundant
NZ_FFHT01000001.1	GCA_004703665.1	redundant
ABFNCQ010000001.1	GCA_004703665.1	redundant
AAAQRH010000001.1	GCA_004703665.1	redundant
AAAWLK010000001.1	GCA_004703665.1	redundant
JARNFU010000001.1	GCA_004703665.1	redundant
ABIVDB010000010.1	GCA_004703665.1	redundant
AAXIJN010000036.1	GCA_004703665.1	redundant
ABERJM010000001.1	GCA_004703665.1	redundant
ABLUJD010000001.1	GCA_004703665.1	redundant
NZ_MJDD01000010.1	GCA_004703665.1	redundant
AAAOGL010000001.1	GCA_004703665.1	redundant
ABLTEZ010000001.1	GCA_004703665.1	redundant
AAAUAB010000001.1	GCA_004703665.1	redundant
ABAFQR010000001.1	GCA_004703665.1	redundant
AAAXHW010000003.1	GCA_004703665.1	redundant
AAYOFU010000001.1	GCA_004703665.1	redundant
AAAKSC010000001.1	GCA_004703665.1	redundant
AAAQAO010000003.1	GCA_004703665.1	redundant
AAAKCC010000001.1	GCA_004703665.1	redundant
AAATYG010000001.1	GCA_004703665.1	redundant
NZ_JACOFE010000001.1	GCA_004703665.1	redundant
ABGMSB010000001.1	GCA_004703665.1	redundant
AAQVRU010000001.1	GCA_004703665.1	redundant
AAAKBE010000011.1	GCA_004703665.1	redundant
AAAJDC010000001.1	GCA_004703665.1	redundant
AAAYXN010000006.1	GCA_004703665.1	redundant
ABCFIT010000001.1	GCA_004703665.1	redundant
AAPEZG010000001.1	GCA_004703665.1	redundant
AAUGYQ010000001.1	GCA_004703665.1	redundant
JABYYH010000001.1	GCA_004703665.1	redundant
AAYKSY010000001.1	GCA_004703665.1	redundant
AAAZOR010000005.1	GCA_004703665.1	redundant
AABGIL010000027.1	GCA_004703665.1	redundant
JAEQSZ010000001.1	GCA_004703665.1	redundant
AAAUAP010000001.1	GCA_004703665.1	redundant
ABAENR010000011.1	GCA_004703665.1	redundant
ABCFHE010000001.1	GCA_004703665.1	redundant
AAAMXB010000036.1	GCA_004703665.1	redundant
ABGBPR010000016.1	GCA_004703665.1	redundant
NZ_JAWLVC010000001.1	GCA_004703665.1	redundant
DAAJWL010000001.1	GCA_004703665.1	redundant
AAAVMX010000004.1	GCA_004703665.1	redundant
NZ_MTDE01000001.1	GCA_004703665.1	redundant
NZ_MJTA01000010.1	GCA_004703665.1	redundant
ABAEMO010000004.1	GCA_004703665.1	redundant
AABEVG010000025.1	GCA_004703665.1	redundant
DAAELJ010000001.1	GCA_004703665.1	redundant
AAAIEH010000002.1	GCA_004703665.1	redundant
AAZMIX010000001.1	GCA_004703665.1	redundant
ABGBOV010000001.1	GCA_004703665.1	redundant
AAAMCJ010000001.1	GCA_004703665.1	redundant
AAALMO010000001.1	GCA_004703665.1	redundant
NZ_MTFJ01000002.1	GCA_004703665.1	redundant
ABENTL010000002.1	GCA_004703665.1	redundant
ABLUFS010000001.1	GCA_004703665.1	redundant
AAAUSQ010000001.1	GCA_004703665.1	redundant
AAANVS010000002.1	GCA_004703665.1	redundant
NZ_QYDR01000001.1	GCA_004703665.1	redundant
NZ_NYPB01000001.1	GCA_004703665.1	redundant
AAAPXF010000001.1	GCA_004703665.1	redundant
AABAMD010000001.1	GCA_004703665.1	redundant
ABLUFD010000001.1	GCA_004703665.1	redundant
AAAURB010000011.1	GCA_004703665.1	redundant
AAAZLG010000003.1	GCA_004703665.1	redundant
ABCMOA010000001.1	GCA_004703665.1	redundant
AAAYXH010000003.1	GCA_004703665.1	redundant
AABEPG010000001.1	GCA_004703665.1	redundant
AAAIEX010000001.1	GCA_004703665.1	redundant
AAZLNH010000001.1	GCA_004703665.1	redundant
ABCFAV010000001.1	GCA_004703665.1	redundant
DAAKOV010000001.1	GCA_004703665.1	redundant
AAAWCZ010000001.1	GCA_004703665.1	redundant
ABLUDR010000001.1	GCA_004703665.1	redundant
AAAJCN010000011.1	GCA_004703665.1	redundant
NZ_JOZU01000010.1	GCA_004703665.1	redundant
AAAYSN010000020.1	GCA_004703665.1	redundant
ABLDVX010000001.1	GCA_004703665.1	redundant
ABKBZK010000001.1	GCA_004703665.1	redundant
AAAXAZ010000003.1	GCA_004703665.1	redundant
DAAJWI010000001.1	GCA_004703665.1	redundant
NZ_NBIN01000008.1	GCA_004703665.1	redundant
AABFYF010000023.1	GCA_004703665.1	redundant
NZ_JOXW01000011.1	GCA_004703665.1	redundant
ABABDW010000001.1	GCA_004703665.1	redundant
AAAYND010000039.1	GCA_004703665.1	redundant
NZ_CP054040.1	GCA_004703665.1	redundant
