db_id	query	scaff	strand	coords	db	crossref_id	crossref_method	name	taxon_name	taxon_id	evalue	score	seqid	qcov	tcov
WP_127722422.1	ctg16_38	NZ_CP029758.2	-	3641328..3642452	local	WP_127722422.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_004006395.2	2212991	7.542e-50	2058	52.0	97.1	99.5
WP_127722423.1	ctg16_37	NZ_CP029758.2	-	3642468..3643493	local	WP_127722423.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_004006395.2	2212991	4.557e-51	2103	65.6	100.0	100.0
WP_063554120.1	ctg16_43	NZ_LITT01000004.1	-	107564..108439	local	WP_063554120.1	local	protein translocase subunit SecF	GCF_001636845.1	1538	6.775e-23	1083	39.8	98.3	97.89999999999999
WP_063554121.1	ctg16_42	NZ_LITT01000004.1	-	108441..109715	local	WP_063554121.1	local	protein translocase subunit SecD	GCF_001636845.1	1538	5.162e-35	1798	39.7	98.8	96.0
WP_063554122.1	ctg16_40	NZ_LITT01000004.1	-	109858..111225	local	WP_063554122.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_001636845.1	1538	1.214e-52	2309	53.7	96.8	99.3
WP_063554125.1	ctg16_38	NZ_LITT01000004.1	-	112328..113452	local	WP_063554125.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_001636845.1	1538	7.116e-50	2059	52.0	97.3	99.7
WP_063554126.1	ctg16_37	NZ_LITT01000004.1	-	113468..114493	local	WP_063554126.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_001636845.1	1538	5.752e-51	2099	66.0	99.4	99.4
WP_013240002.1	ctg16_43	NC_014328.1	-	3687411..3688286	local	WP_013240002.1	local	protein translocase subunit SecF	GCF_000143685.1	748727	4.199e-23	1092	39.8	98.3	97.89999999999999
WP_013240003.1	ctg16_42	NC_014328.1	-	3688288..3689562	local	WP_013240003.1	local	protein translocase subunit SecD	GCF_000143685.1	748727	7.55e-35	1790	39.5	98.8	96.0
WP_013240004.1	ctg16_40	NC_014328.1	-	3689705..3691072	local	WP_013240004.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000143685.1	748727	4.034e-52	2287	53.7	96.8	99.3
WP_013240008.1	ctg16_38	NC_014328.1	-	3692185..3693309	local	WP_013240008.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000143685.1	748727	4.218e-50	2068	52.1	97.1	99.5
WP_023162180.1	ctg16_37	NC_014328.1	-	3693325..3694350	local	WP_023162180.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000143685.1	748727	5.752e-51	2099	65.7	99.4	99.4
WP_073337301.1	ctg16_43	NZ_FQXM01000004.1	-	228634..229488	local	WP_073337301.1	local	protein translocase subunit SecF	GCF_900129965.1	1121316	1.669e-25	1196	44.5	95.3	98.9
WP_073337302.1	ctg16_42	NZ_FQXM01000004.1	-	229493..230758	local	WP_073337302.1	local	protein translocase subunit SecD	GCF_900129965.1	1121316	1.469e-34	1776	40.7	99.5	97.1
WP_073337303.1	ctg16_40	NZ_FQXM01000004.1	-	230843..232213	local	WP_073337303.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900129965.1	1121316	6.125e-50	2195	50.4	97.0	99.3
WP_073337307.1	ctg16_38	NZ_FQXM01000004.1	-	233193..234323	local	WP_073337307.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900129965.1	1121316	1.201e-49	2050	51.5	97.6	99.5
WP_073337308.1	ctg16_37	NZ_FQXM01000004.1	-	234342..235367	local	WP_073337308.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900129965.1	1121316	2.402e-51	2114	62.3	99.7	99.7
WP_217303371.1	ctg16_43	NZ_CP020473.1	-	1396624..1397499	local	WP_217303371.1	local	protein translocase subunit SecF	GCF_019056555.1	1970093	7.145e-23	1082	40.2	98.3	97.89999999999999
WP_217303372.1	ctg16_42	NZ_CP020473.1	-	1397501..1398775	local	WP_217303372.1	local	protein translocase subunit SecD	GCF_019056555.1	1970093	1.401e-34	1777	39.7	98.8	96.0
WP_065078667.1	ctg16_40	NZ_CP020473.1	-	1398918..1400285	local	WP_065078667.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_019056555.1	1970093	1.878e-52	2301	53.7	96.8	99.3
WP_065078664.1	ctg16_38	NZ_CP020473.1	-	1401398..1402522	local	WP_065078664.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_019056555.1	1970093	7.542e-50	2058	51.7	97.3	99.7
WP_065078663.1	ctg16_37	NZ_CP020473.1	-	1402538..1403563	local	WP_065078663.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_019056555.1	1970093	4.831e-51	2102	65.6	100.0	100.0
WP_040193268.1	ctg16_37	NZ_CP171113.1	+	889552..890577	local	WP_040193268.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_045038935.1	1499683	1.953e-50	2078	63.5	99.7	99.7
WP_040193267.1	ctg16_38	NZ_CP171113.1	+	890732..891865	local	WP_040193267.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_045038935.1	1499683	3.623e-49	2031	51.1	98.9	99.7
WP_404988675.1	ctg16_40	NZ_CP171113.1	+	892865..894226	local	WP_404988675.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_045038935.1	1499683	2.607e-52	2295	51.1	96.6	99.3
WP_040193261.1	ctg16_42	NZ_CP171113.1	+	894445..895701	local	WP_040193261.1	local	protein translocase subunit SecD	GCF_045038935.1	1499683	1.74e-33	1724	35.3	100.0	98.8
WP_040193260.1	ctg16_43	NZ_CP171113.1	+	895694..896584	local	WP_040193260.1	local	protein translocase subunit SecF	GCF_045038935.1	1499683	2.554e-25	1188	44.2	98.3	98.0
WP_229981740.1	ctg16_37	NZ_JAJJPB010000020.1	+	37136..38161	local	WP_229981740.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_020908015.1	2836848	2.138e-51	2116	64.1	99.7	99.7
WP_229981741.1	ctg16_38	NZ_JAJJPB010000020.1	+	38227..39357	local	WP_229981741.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_020908015.1	2836848	4.07e-49	2029	49.7	97.6	99.5
WP_229981742.1	ctg16_40	NZ_JAJJPB010000020.1	+	40454..41812	local	WP_229981742.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_020908015.1	2836848	1.011e-50	2228	54.0	95.3	97.8
WP_150357322.1	ctg16_42	NZ_JAJJPB010000020.1	+	41955..43232	local	WP_150357322.1	local	protein translocase subunit SecD	GCF_020908015.1	2836848	2.194e-35	1816	40.4	99.3	96.5
WP_179978320.1	ctg16_43	NZ_JAJJPB010000020.1	+	43243..44115	local	WP_179978320.1	local	protein translocase subunit SecF	GCF_020908015.1	2836848	1.613e-23	1110	41.4	98.3	99.3
WP_066760584.1	ctg16_43	NZ_LXFF01000014.1	-	17687..18544	local	WP_066760584.1	local	protein translocase subunit SecF	GCF_001655775.1	1840217	1.302e-26	1244	46.8	97.3	99.6
WP_066760586.1	ctg16_42	NZ_LXFF01000014.1	-	18522..19826	local	WP_066760586.1	local	protein translocase subunit SecD	GCF_001655775.1	1840217	7.01e-36	1840	38.0	99.1	93.30000000000001
WP_066760587.1	ctg16_40	NZ_LXFF01000014.1	-	19862..21253	local	WP_066760587.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_001655775.1	1840217	1.078e-51	2269	50.2	98.5	99.4
WP_082917562.1	ctg16_38	NZ_LXFF01000014.1	-	21949..23082	local	WP_082917562.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_001655775.1	1840217	1.302e-48	2009	48.9	97.6	99.2
WP_066760592.1	ctg16_37	NZ_LXFF01000014.1	-	23096..24127	local	WP_066760592.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_001655775.1	1840217	1.078e-46	1930	53.3	100.0	100.0
WP_005806102.1	ctg16_43	NZ_CP008713.1	-	935677..936537	local	WP_005806102.1	local	protein translocase subunit SecF	GCF_000709435.1	1508644	1.17e-26	1246	44.6	97.6	99.7
WP_042294674.1	ctg16_42	NZ_CP008713.1	-	936515..937819	local	WP_042294674.1	local	protein translocase subunit SecD	GCF_000709435.1	1508644	6.243e-35	1794	38.4	98.8	93.10000000000001
WP_042294675.1	ctg16_40	NZ_CP008713.1	-	937864..939252	local	WP_042294675.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000709435.1	1508644	1.481e-50	2221	49.4	97.8	99.4
WP_042294678.1	ctg16_38	NZ_CP008713.1	-	942082..943209	local	WP_042294678.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000709435.1	1508644	4.313e-49	2028	48.9	97.1	99.2
WP_042294679.1	ctg16_37	NZ_CP008713.1	-	943234..944256	local	WP_042294679.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000709435.1	1508644	2.919e-48	1992	54.4	100.0	100.0
WP_010076964.1	ctg16_43	NC_014393.1	-	2478182..2479063	local	WP_010076964.1	local	protein translocase subunit SecF	GCF_000145275.1	573061	3.105e-24	1141	42.0	95.89999999999999	99.0
WP_010076963.1	ctg16_42	NC_014393.1	-	2479064..2480344	local	WP_010076963.1	local	protein translocase subunit SecD	GCF_000145275.1	573061	1.281e-32	1682	33.4	100.0	97.2
WP_010076962.1	ctg16_40	NC_014393.1	-	2480459..2481823	local	WP_010076962.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000145275.1	573061	3.041e-51	2250	49.0	96.3	99.1
WP_010076958.1	ctg16_38	NC_014393.1	-	2483160..2484296	local	WP_010076958.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000145275.1	573061	3.979e-50	2069	51.8	98.1	99.5
WP_010076957.1	ctg16_37	NC_014393.1	-	2484316..2485341	local	WP_010076957.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000145275.1	573061	3.827e-51	2106	63.8	99.7	99.7
WP_216461556.1	ctg16_43	NZ_JAHLOD010000004.1	-	52006..52878	local	WP_216461556.1	local	protein translocase subunit SecF	GCF_018917145.1	1216932	1.327e-24	1157	42.2	95.6	97.6
WP_216461557.1	ctg16_42	NZ_JAHLOD010000004.1	-	52883..54178	local	WP_216461557.1	local	protein translocase subunit SecD	GCF_018917145.1	1216932	4.951e-33	1702	35.5	99.8	95.6
WP_216461558.1	ctg16_40	NZ_JAHLOD010000004.1	-	54266..55624	local	WP_216461558.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_018917145.1	1216932	4.22e-51	2244	51.5	95.5	98.9
WP_216461562.1	ctg16_38	NZ_JAHLOD010000004.1	-	56672..57808	local	WP_216461562.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_018917145.1	1216932	4.218e-50	2068	51.0	98.1	99.5
WP_216461563.1	ctg16_37	NZ_JAHLOD010000004.1	-	57936..58958	local	WP_216461563.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_018917145.1	1216932	2.071e-50	2077	62.9	99.7	99.7
WP_044038911.1	ctg16_43	NZ_HG917868.1	-	2207497..2208369	local	WP_044038911.1	local	protein translocase subunit SecF	GCF_000577895.1	1216932	3.105e-24	1141	43.5	95.6	97.6
WP_051483793.1	ctg16_42	NZ_HG917868.1	-	2208374..2209669	local	WP_051483793.1	local	protein translocase subunit SecD	GCF_000577895.1	1216932	1.659e-33	1725	36.4	99.8	95.6
WP_044038912.1	ctg16_40	NZ_HG917868.1	-	2209757..2211115	local	WP_044038912.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000577895.1	1216932	6.897e-51	2235	51.7	95.5	98.9
WP_044038914.1	ctg16_38	NZ_HG917868.1	-	2212163..2213299	local	WP_044038914.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000577895.1	1216932	4.738e-50	2066	51.3	98.1	99.5
WP_044038915.1	ctg16_37	NZ_HG917868.1	-	2213770..2214792	local	WP_044038915.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000577895.1	1216932	2.936e-50	2071	62.9	99.7	99.7
WP_129226700.1	ctg16_43	NZ_SDOZ01000003.1	-	234085..235128	local	WP_129226700.1	local	hypothetical protein	GCF_004134775.1	2508949	1.773e-13	675	20.7	99.7	93.89999999999999
WP_161971133.1	ctg16_42	NZ_SDOZ01000003.1	-	235121..236572	local	WP_161971133.1	local	preprotein translocase subunit SecD family protein	GCF_004134775.1	2508949	6.925e-24	1259	21.4	98.8	97.3
WP_129226704.1	ctg16_41	NZ_SDOZ01000003.1	-	236715..237206	local	WP_129226704.1	local	gamma carbonic anhydrase family protein	GCF_004134775.1	2508949	7.802e-15	741	42.1	96.39999999999999	97.5
WP_129226706.1	ctg16_40	NZ_SDOZ01000003.1	-	237255..238580	local	WP_129226706.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_004134775.1	2508949	2.624e-47	2084	46.2	97.39999999999999	100.0
WP_129226714.1	ctg16_38	NZ_SDOZ01000003.1	-	239881..240999	local	WP_129226714.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_004134775.1	2508949	6.505e-54	2219	64.5	98.4	98.9
WP_129226815.1	ctg16_37	NZ_SDOZ01000003.1	-	241016..242035	local	WP_129226815.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_004134775.1	2508949	1.024e-48	2010	58.9	99.7	99.7
WP_149544128.1	ctg16_43	NZ_VTPS01000001.1	-	192334..193239	local	WP_149544128.1	local	protein translocase subunit SecF	GCF_008274215.1	2606906	1.527e-26	1241	48.2	98.3	97.3
WP_149544129.1	ctg16_42	NZ_VTPS01000001.1	-	193252..194487	local	WP_149544129.1	local	protein translocase subunit SecD	GCF_008274215.1	2606906	7.664e-38	1935	48.2	99.1	99.5
WP_149544130.1	ctg16_41	NZ_VTPS01000001.1	-	194659..195171	local	WP_149544130.1	local	gamma carbonic anhydrase family protein	GCF_008274215.1	2606906	1.858e-16	812	51.2	99.4	96.5
WP_149544131.1	ctg16_40	NZ_VTPS01000001.1	-	195168..196523	local	WP_149544131.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_008274215.1	2606906	3.82e-52	2288	48.0	97.6	99.6
WP_149544135.1	ctg16_38	NZ_VTPS01000001.1	-	197625..198746	local	WP_149544135.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_008274215.1	2606906	5.485e-59	2420	70.2	98.4	99.2
WP_154520141.1	ctg16_40	NZ_VUMT01000028.1	-	2839..3858	local	WP_154520141.1	local	radical SAM/SPASM domain-containing protein	GCF_009696045.1	2606634	6.556e-23	1055	22.4	76.1	99.7
WP_154520142.1	ctg16_40	NZ_VUMT01000028.1	-	3852..5063	local	WP_154520142.1	local	radical SAM/SPASM domain-containing protein	GCF_009696045.1	2606634	8.054e-16	756	14.7	95.7	96.3
WP_154520143.1	ctg16_40	NZ_VUMT01000028.1	-	5066..6298	local	WP_154520143.1	local	radical SAM/SPASM domain-containing protein	GCF_009696045.1	2606634	1.686e-18	869	17.2	97.0	98.0
WP_154520150.1	ctg16_42	NZ_VUMT01000028.1	-	12561..14705	local	WP_154520150.1	local	protein translocase subunit SecD	GCF_009696045.1	2606634	3.846e-30	1562	39.6	99.8	57.3
WP_154520151.1	ctg16_40	NZ_VUMT01000028.1	-	14767..16143	local	WP_154520151.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_009696045.1	2606634	3.931e-55	2414	57.2	97.2	100.0
WP_154520156.1	ctg16_38	NZ_VUMT01000028.1	-	20146..21282	local	WP_154520156.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_009696045.1	2606634	5.899e-48	1983	46.0	97.6	98.9
WP_122639189.1	ctg16_41	NZ_JADNAX010000004.1	-	43128..43628	local	WP_122639189.1	local	gamma carbonic anhydrase family protein	GCF_015550495.1	2787112	1.336e-17	862	50.6	99.4	98.8
WP_122639190.1	ctg16_40	NZ_JADNAX010000004.1	-	43635..45008	local	WP_122639190.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_015550495.1	2787112	7.57e-55	2402	57.2	97.6	99.6
WP_122639192.1	ctg16_39	NZ_JADNAX010000004.1	-	46007..46285	local	WP_122639192.1	local	preprotein translocase subunit YajC	GCF_015550495.1	2787112	7.82e-10	442	45.5	81.10000000000001	97.8
WP_147516426.1	ctg16_38	NZ_JADNAX010000004.1	-	46342..47463	local	WP_147516426.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_015550495.1	2787112	3.413e-62	2547	79.4	98.4	99.2
WP_122639195.1	ctg16_37	NZ_JADNAX010000004.1	-	47974..48999	local	WP_122639195.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_015550495.1	2787112	1.64e-50	2081	65.2	99.7	99.7
WP_102411336.1	ctg16_37	NZ_LT963430.1	+	1899529..1900575	local	WP_102411336.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900199405.1	1852363	2.402e-51	2114	64.2	100.0	98.0
WP_102411337.1	ctg16_38	NZ_LT963430.1	+	1900634..1901761	local	WP_102411337.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900199405.1	1852363	2.368e-55	2276	62.8	98.1	98.1
WP_346026516.1	ctg16_40	NZ_LT963430.1	+	1903172..1904536	local	WP_346026516.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900199405.1	1852363	2.192e-51	2256	53.8	97.2	99.8
WP_346026517.1	ctg16_42	NZ_LT963430.1	+	1905075..1907258	local	WP_346026517.1	local	protein translocase subunit SecD	GCF_900199405.1	1852363	2.061e-32	1672	39.8	99.8	56.39999999999999
WP_072906142.1	ctg16_43	NZ_FRAI01000005.1	-	531714..532604	local	WP_072906142.1	local	protein translocase subunit SecF	GCF_900142275.1	1120989	3.642e-24	1138	43.4	99.0	99.3
WP_072906144.1	ctg16_42	NZ_FRAI01000005.1	-	532620..533846	local	WP_072906144.1	local	protein translocase subunit SecD	GCF_900142275.1	1120989	1.913e-33	1722	41.7	99.1	99.3
WP_072906152.1	ctg16_41	NZ_FRAI01000005.1	+	535790..536296	local	WP_072906152.1	local	gamma carbonic anhydrase family protein	GCF_900142275.1	1120989	2.417e-16	807	45.4	100.0	98.2
WP_072906156.1	ctg16_40	NZ_FRAI01000005.1	-	536995..538365	local	WP_072906156.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900142275.1	1120989	5.25e-51	2240	45.7	97.6	98.9
WP_072906172.1	ctg16_38	NZ_FRAI01000005.1	-	542953..544077	local	WP_072906172.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900142275.1	1120989	2.793e-58	2392	68.9	98.4	98.9
WP_027638016.1	ctg16_37	NZ_CP076620.1	+	1533044..1534069	local	WP_027638016.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_020911725.1	1529	1.64e-50	2081	64.6	99.4	99.4
WP_230029151.1	ctg16_38	NZ_CP076620.1	+	1534112..1535242	local	WP_230029151.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_020911725.1	1529	8.472e-50	2056	52.0	97.3	99.2
WP_027638020.1	ctg16_40	NZ_CP076620.1	+	1536256..1537629	local	WP_027638020.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_020911725.1	1529	2.115e-53	2341	53.5	97.39999999999999	99.3
WP_027638021.1	ctg16_42	NZ_CP076620.1	+	1537786..1539918	local	WP_027638021.1	local	protein translocase subunit SecDF	GCF_020911725.1	1529	1.469e-34	1776	41.8	100.0	57.9
WP_055071187.1	ctg16_42	NZ_LN879468.1	-	1056127..1058268	local	WP_055071187.1	local	protein translocase subunit SecDF	GCF_001403635.1	1347366	2.493e-32	1668	35.3	99.8	57.49999999999999
WP_055071188.1	ctg16_40	NZ_LN879468.1	-	1058368..1059753	local	WP_055071188.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_001403635.1	1347366	1.496e-51	2263	51.7	97.6	99.3
WP_055071191.1	ctg16_38	NZ_LN879468.1	-	1060595..1061734	local	WP_055071191.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_001403635.1	1347366	1.319e-50	2088	52.6	98.7	99.7
WP_055071192.1	ctg16_37	NZ_LN879468.1	-	1061783..1062808	local	WP_055071192.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_001403635.1	1347366	2.34e-52	2154	68.2	99.7	99.7
WP_035134460.1	ctg16_37	NZ_JPMD01000035.1	+	79335..80363	local	WP_035134460.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000732635.1	318464	1.843e-50	2079	63.8	99.7	99.4
WP_035134462.1	ctg16_38	NZ_JPMD01000035.1	+	80380..81507	local	WP_035134462.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000732635.1	318464	1.702e-49	2044	53.4	97.6	99.5
WP_035134471.1	ctg16_40	NZ_JPMD01000035.1	+	82496..83860	local	WP_035134471.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000732635.1	318464	2.935e-53	2335	52.1	96.6	99.3
WP_035134473.1	ctg16_42	NZ_JPMD01000035.1	+	84029..86173	local	WP_035134473.1	local	protein translocase subunit SecDF	GCF_000732635.1	318464	3.228e-33	1711	38.9	99.5	57.099999999999994
WP_012159569.1	ctg16_41	NC_009922.1	-	1819042..1819548	local	WP_012159569.1	local	gamma carbonic anhydrase family protein	GCF_000018325.1	350688	1.905e-18	899	54.5	100.0	98.2
WP_012159570.1	ctg16_40	NC_009922.1	-	1819541..1820908	local	WP_012159570.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000018325.1	350688	1.515e-58	2558	62.9	97.8	99.8
WP_012159574.1	ctg16_38	NC_009922.1	-	1822202..1823320	local	WP_012159574.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000018325.1	350688	8.163e-62	2532	78.8	98.1	99.2
WP_012159575.1	ctg16_37	NC_009922.1	-	1823339..1824364	local	WP_012159575.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000018325.1	350688	8.698e-53	2171	65.8	99.7	99.7
WP_343824418.1	ctg16_42	NZ_BAAACI010000001.1	-	1106877..1109021	local	WP_343824418.1	local	protein translocase subunit SecD	GCF_039521425.1	1550	4.094e-33	1706	38.5	99.5	57.099999999999994
WP_343824420.1	ctg16_40	NZ_BAAACI010000001.1	-	1109191..1110555	local	WP_343824420.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_039521425.1	1550	1.282e-52	2308	51.6	96.6	99.3
WP_343824424.1	ctg16_38	NZ_BAAACI010000001.1	-	1111544..1112671	local	WP_343824424.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_039521425.1	1550	7.542e-50	2058	53.4	97.6	99.5
WP_343824426.1	ctg16_37	NZ_BAAACI010000001.1	-	1112688..1113716	local	WP_343824426.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_039521425.1	1550	1.091e-50	2088	64.1	99.7	99.4
WP_072903587.1	ctg16_42	NZ_FRAD01000012.1	-	56835..58994	local	WP_072903587.1	local	protein translocase subunit SecD	GCF_900142225.1	1121331	3.723e-33	1708	38.6	99.8	56.89999999999999
WP_072903589.1	ctg16_40	NZ_FRAD01000012.1	-	59123..60499	local	WP_072903589.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900142225.1	1121331	3.212e-51	2249	52.5	97.39999999999999	99.3
WP_072903595.1	ctg16_38	NZ_FRAD01000012.1	-	61663..62799	local	WP_072903595.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900142225.1	1121331	2.276e-49	2039	50.5	97.6	98.9
WP_072903596.1	ctg16_37	NZ_FRAD01000012.1	-	62823..63848	local	WP_072903596.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900142225.1	1121331	2.138e-51	2116	63.1	99.4	99.4
WP_228105733.1	ctg16_41	NZ_CP101637.1	-	2474866..2475363	local	WP_228105733.1	local	gamma carbonic anhydrase family protein	GCF_031202285.1	1541	5.535e-17	835	50.6	99.4	98.8
WP_228105734.1	ctg16_40	NZ_CP101637.1	-	2475366..2476739	local	WP_228105734.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_031202285.1	1541	4.427e-56	2454	58.0	97.39999999999999	99.6
WP_228105736.1	ctg16_38	NZ_CP101637.1	-	2477860..2478981	local	WP_228105736.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_031202285.1	1541	4.565e-62	2542	78.8	97.89999999999999	98.7
